Project Name,Package Name,Architecture Smell,Cause of the Smell
freemind-1.0.0,freemind.modes,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.extensions; freemind.modes.attributes.
freemind-1.0.0,freemind.modes,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes.attributes; freemind.controller.
freemind-1.0.0,freemind.modes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.modes; freemind.modes.attributes; freemind.modes
freemind-1.0.0,freemind.modes,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.modes; freemind.view; freemind.modes
freemind-1.0.0,freemind.modes.filemode,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FileMode; FileToolBar; FileController; FilePopupMenu]; [FileNodeModel]; [FileEdgeModel]; [FileController.CenterAction]; [FileController.OpenPathAction]; [FileMapModel]. LCC (Lack of Component Cohesion) = 0.67
freemind-1.0.0,freemind.modes.browsemode,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BrowseCloudModel]; [BrowseMode; BrowseController; BrowseToolBar; BrowseHookFactory; BrowseReminderHook; BrowsePopupMenu; BrowseArrowLinkModel]; [BrowseMapModel; BrowseNodeModel; EncryptedBrowseNode]; [BrowseEdgeModel]; [NodeNoteViewer]; [BrowseController.FollowMapLink]; [BrowseController.FollowLinkAction]; [BrowseXMLElement]. LCC (Lack of Component Cohesion) = 0.5
freemind-1.0.0,freemind.modes.browsemode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.main.
freemind-1.0.0,freemind.modes.browsemode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller; freemind.modes.
freemind-1.0.0,freemind.modes.browsemode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.common.dialogs; freemind.main; freemind.controller.
freemind-1.0.0,freemind.modes.viewmodes,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.modes.common.actions
freemind-1.0.0,freemind.modes.viewmodes,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller; freemind.modes.
freemind-1.0.0,freemind.modes.attributes,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.modes.mindmapmode; freemind.modes.mindmapmode.attributeactors
freemind-1.0.0,freemind.modes.common.plugins,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.extensions; freemind.modes.
freemind-1.0.0,freemind.modes.common,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes.
freemind-1.0.0,freemind.modes.common,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.view.mindmapview.
freemind-1.0.0,freemind.modes.common.actions,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.main; freemind.modes.
freemind-1.0.0,freemind.modes.common.dialogs,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.main.
freemind-1.0.0,freemind.modes.common.listeners,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.main.
freemind-1.0.0,freemind.modes.common.listeners,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view.mindmapview; freemind.modes.
freemind-1.0.0,freemind.modes.schememode,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SchemePopupMenu; SchemeController; SchemeToolBar; SchemeMode]; [SchemeMapModel; SchemeNodeModel]; [SchemeEdgeModel]; [SchemeController.EvaluateAction]. LCC (Lack of Component Cohesion) = 0.5
freemind-1.0.0,freemind.modes.mindmapmode,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 37
freemind-1.0.0,freemind.modes.mindmapmode,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): freemind.modes.mindmapmode.actions; freemind.modes.mindmapmode.attributeactors; freemind.modes.common; freemind.modes.common.actions; freemind.modes.mindmapmode.hooks; freemind.view.mindmapview.attributeview
freemind-1.0.0,freemind.modes.mindmapmode,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MindMapController; MindMapController.ExportToHTMLAction; MindMapController.ExportBranchToHTMLAction; MindMapToolBar; MindMapMapModel; MindMapMapModel.DoAutomaticSave; MindMapHTMLWriter; EncryptedMindMapNode; MindMapNodeModel; MindMapPopupMenu; MindMapArrowLinkModel; MindMapMode; MindMapXMLElement; JAutoScrollBarPane]; [MindMapController.MapSourceChangeDialog]; [MindMapController.AssignAttributesAction]; [MindMapController.MindMapControllerPlugin]; [MindMapController.NewNodeCreator]; [MindMapController.DefaultMindMapNodeCreator]; [MindMapController.ImportBranchAction]; [MindMapController.ImportLinkedBranchAction]; [MindMapController.ImportLinkedBranchWithoutRootAction]; [MindMapController.MindMapFilter]; [MindMapController.SetLinkByFileChooserAction]; [MindMapController.SetImageByFileChooserAction]; [MindMapController.LinkActionBase]; [MindMapController.FollowLinkAction]; [MindMapController.OpenLinkDirectoryAction]; [MindMapController.EditLongAction]; [MindMapToolBar.FreeMindComboBox]; [MindMapMapModel.StringReaderCreator]; [MindMapMapModel.FileReaderCreator]; [MindMapMapModel.ReaderCreator]; [MindMapMapModel.LockManager]; [MindMapMapModel.DummyLockManager]; [MindMapEdgeModel]; [MindMapCloudModel]. LCC (Lack of Component Cohesion) = 0.65
freemind-1.0.0,freemind.modes.mindmapmode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.main.
freemind-1.0.0,freemind.modes.mindmapmode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.controller; freemind.main; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.view.mindmapview; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.extensions; freemind.modes.
freemind-1.0.0,freemind.modes.mindmapmode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.common.
freemind-1.0.0,freemind.modes.mindmapmode,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes; freemind.modes.attributes.
freemind-1.0.0,freemind.modes.mindmapmode,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.modes.mindmapmode; freemind.modes.mindmapmode.actions.xml; freemind.modes.mindmapmode
freemind-1.0.0,freemind.modes.mindmapmode,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.modes.mindmapmode; freemind.modes.mindmapmode.actions; freemind.modes.mindmapmode
freemind-1.0.0,freemind.modes.mindmapmode,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: freemind.modes.mindmapmode; freemind.modes.mindmapmode.hooks; freemind.modes.mindmapmode
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 50
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AttributeManagerDialog; AttributeRegistryTable; ImportAttributesDialog]; [AttributeManagerDialog.ApplyAction]; [AttributeManagerDialog.OKAction]; [AttributeManagerDialog.CancelAction]; [AttributeManagerDialog.ImportAction]; [AttributeManagerDialog.EditListAction]; [AttributeManagerDialog.ClosingListener]; [AttributesListener; AssignAttributeDialog]; [SetAttributeColumnWidthActor; MindMapModeAttributeController; SetAttributeVisibleActor; ReplaceAttributeValueActor; SetAttributeRestrictedActor; RemoveAttributeActor; RegistryAttributeActor; UnregistryAttributeActor; SetAttributeFontSizeActor; InsertAttributeActor; SetAttributeNameActor; SetAttributeValueActor; UnregistryAttributeValueActor; RegistryAttributeValueActor]; [ListDialog; ListDialog.CloseAction]; [ListDialog.TextChangeListener]; [ListDialog.ListSelectionChangeListener]; [ListDialog.AddAction]; [ListDialog.RenameAction]; [ListDialog.DeleteAction]; [AttributeRegistryTable.ButtonEditor]; [AttributeRegistryTable.ButtonRenderer]; [AttributeRegistryTable.ToggleAllAction]; [AssignAttributeDialog.ClonedComboBoxModel]; [AssignAttributeDialog.IteratingAction]; [AssignAttributeDialog.AddAction]; [AssignAttributeDialog.DeleteAttributeAction]; [AssignAttributeDialog.DeleteValueAction]; [AssignAttributeDialog.ReplaceValueAction]; [ImportAttributesDialog.TreeNodeInfo]; [ImportAttributesDialog.AttributeTreeNodeInfo]; [ImportAttributesDialog.MyRenderer]; [MindMapModeAttributeController.Visitor]; [MindMapModeAttributeController.AttributeRenamer]; [MindMapModeAttributeController.AttributeChanger]; [MindMapModeAttributeController.AttributeRemover]; [MindMapModeAttributeController.AttributeValueRemover]; [MindMapModeAttributeController.Iterator]. LCC (Lack of Component Cohesion) = 0.66
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.mindmapmode.actions.xml; freemind.modes.attributes.
freemind-1.0.0,freemind.modes.mindmapmode.attributeactors,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: freemind.modes.mindmapmode.actions.xml; freemind.modes.
