Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; logger; NUM_THREADS; USER_HOME; MARS_SIM_DIR; LOGS_DIR; OS; VERSION; BUILD; JAVA_TAG; JAVA_VERSION; OS_ARCH; SAVE_FILE; SAVE_FILE_EXTENSION; LOCAL_TIME; WHITESPACES; CONSOLE_DIR; HOME_DIR; BACKUP_DIR; SAVE_DIR; XML_DIR; MUSIC_DIR; VERSION_FILE; AUTOSAVE_DIR; MARS_SIM_DIRECTORY; title; MIN_HEAP_SPACE; useGUI; isUpdating; doneInitializing; defaultLoad; justSaved; autosaveDefault; clockOnPause; initialSimulationCreated; changed; isFXGL; lastSaveTimeStampMod; lastSaveTimeStamp; clockThreadExecutor; simExecutor; mars; eventManager; malfunctionFactory; unitManager; missionManager; relationshipManager; medicalManager; masterClock; creditManager; scientificStudyManager; transportManager; simulationConfig; ut; INSTANCE; autosaveDefault
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 48 public methods
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: UnitManager; Simulation.SingletonHelper; Unit; Inventory; LocalAreaUtil; CollectionUtils; SimulationConfig; PhysicalCondition; DeathInfo; MedicalStation; RadiationExposure; TravelMission; TravelToSettlement; MissionManager; CollectResourcesMission; Mission; RescueSalvageVehicle; BuildingConstructionMission; BuildingSalvageMission; TradeUtil; TravelToSettlementMeta; MetaMission; TradeMeta; SalvageBuilding; MedicalAssistance; PerformMathematicalModeling; ExamineBody; RepairEmergencyMalfunction; OperateVehicle; ObserveAstronomicalObjects; EVAOperation; ToggleFuelPowerSource; TreatMedicalPatient; ExploreSite; RepairEmergencyMalfunctionEVA; PerformLaboratoryResearch; ListenToMusic; Teach; MeetTogether; SelfTreatHealthProblem; ToggleResourceProcess; NegotiateTrade; Walk; HaveConversation; SalvageGoodMeta; TaskProbabilityUtil; ReviewJobReassignmentMeta; HaveConversationMeta; PlayHoloGameMeta; MeetTogetherMeta; MetaTask; Task; Job; LocationTag; ScientificStudy; ScientificStudyUtil; ScientificStudyManager; Malfunction; MalfunctionFactory; MalfunctionManager; Resupply; ArrivingSettlement; SystemCondition; RobotJob; BotMind; MasterClock; MarsClock; AutosaveScheduler; HistoricalEventManager; ItemResourceUtil; SurfaceFeatures; Weather; DustStorm; CompositionOfAir; ConstructionSite; SalvageValues; ConstructionValues; CreditManager; CreditEvent; GoodsManager; BuildingManager; HeatSource; ResourceProcess; FoodProduction; PowerSource; Function; PreparingDessert; Cooking; BeeGrowing; Crop; Equipment; SalvageInfo; SplashWindow; UIConfig; ToolToolBar; MainDesktopPane; MainWindow; LocationTabPanel; TabPanelMission; TabPanelLog; TabPanelCareer; TabPanelSchedule; TabPanelOrganization; TabPanelMissions; TabPanelWeather; BuildingPanelFarming; Telegraph; NotificationWindow; ToolWindow; AudioPlayer; OGGSoundClip; MarqueeTicker; TransportItemEditingPanel; ArrivingSettlementEditingPanel; ResupplyMissionEditingPanel; ArrivingSettlementDetailPanel; ResupplyWindow; ResupplyDetailPanel; SettlementTableModel; TradeTab; FoodInventoryTab; RobotTableModel; MissionTableModel; PersonTableModel; EventTableModel; SettlementWindow; SettlementMapLayer; SettlementMapPanel; MissionListModel; NavpointPanel; SettlementListModel; ConstructionVehiclePanel; SalvageVehiclePanel; LightUtilityVehiclePanel; WizardPanel; RendezvousVehiclePanel; TypePanel; TimeWindow; MineralMapLayer; ShadingMapLayer; GlobeDisplay; NavigatorWindow; SimulationConfigEditor; DateDialog. Outgoing dependencies: Mars; HistoricalEventManager; MalfunctionFactory; UnitManager; MissionManager; RelationshipManager; MedicalManager; MasterClock; CreditManager; ScientificStudyManager; TransportManager; SimulationConfig; UpTimer; SurfaceFeatures; MarsSurface; MarsClock; EarthClock; PersonConfig; Weather; OrbitInfo; BuildingConfig; Msg; ResourceUtil; Inventory; LogConsolidated; Unit; Airlock; MalfunctionManager; GameManager; Mission; Task; AutosaveScheduler; DustStorm; Person; Robot; Vehicle; Building; Equipment; Settlement; ConstructionSite; ScientificStudy; ScientificStudyUtil; Resupply; SalvageValues; BotMind; CircadianClock; Mind; PhysicalCondition; RadiationExposure; Role; TaskManager; TaskSchedule; HealthProblem; BuildingManager; ChainOfCommand; GoodsManager; Function; Cooking; Farming; CompositionOfAir; Crop; HeatSource; Malfunction; PowerSource; ResourceProcess; Job; RobotJob; Walk; MissionPlanning; CheckSerializedSize
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.SaveType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.SaveType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.SingletonHelper,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: INSTANCE
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.SingletonHelper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.CreateNewSimTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.CreateNewSimTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.StartTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: autosaveDefault
mars-sim-3.1.0,org.mars_sim.msp.core,Simulation.StartTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,LogConsolidated.TimeAndCount,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: startTime; count
mars-sim-3.1.0,org.mars_sim.msp.core,LogConsolidated.TimeAndCount,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,UnitType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: msgKey
mars-sim-3.1.0,org.mars_sim.msp.core,Unit,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; logger; OUTER_SPACE_UNIT_ID; MARS_SURFACE_UNIT_ID; FIRST_SETTLEMENT_UNIT_ID; FIRST_SITE_UNIT_ID; FIRST_BUILDING_UNIT_ID; FIRST_VEHICLE_UNIT_ID; FIRST_PERSON_UNIT_ID; FIRST_ROBOT_UNIT_ID; FIRST_EQUIPMENT_UNIT_ID; UNKNOWN_UNIT_ID; containerID; baseMass; name; description; notes; tag; inventory; location; currentStateType; listeners; sim; simulationConfig; marsClock; earthClock; masterClock; marsSurface; unitManager; missionManager; mars; weather; surfaceFeatures; terrainElevation; personConfig; vehicleConfig; robotConfig
mars-sim-3.1.0,org.mars_sim.msp.core,Unit,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 56 public methods
mars-sim-3.1.0,org.mars_sim.msp.core,Unit,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: UnitManager; Simulation; Inventory; CollectionUtils; UnitEvent; UnitManagerEvent; Vehicle; PhysicalCondition; Person; DeathInfo; SkillManager; RoverMission; TravelToSettlementMeta; PrescribeMedication; ReturnLightUtilityVehicle; MedicalAssistance; TendGreenhouse; EatDrink; RepairEmergencyMalfunction; EVAOperation; RepairEVAMalfunction; ExploreSite; RepairMalfunction; Teach; StudyFieldSamples; Maintenance; NegotiateTrade; SalvageGood; CollectResources; MaintainGroundVehicleGarage; EatDrinkMeta; StudyFieldSamplesMeta; PrescribeMedicationMeta; RepairMalfunctionMeta; TaskEvent; Task; JobUtil; LocationTag; MalfunctionManager; Robot; SystemCondition; MarsSurface; Settlement; ConstructionSite; BuildingManager; Building; Manufacture; PreparingDessert; Cooking; Farming; Crop; Equipment; EVASuit; ManufactureUtil; SalvageProcess; RobotDisplayInfoBean; VehicleDisplayInfoBean; LUVDisplayInfoBean; UnitDisplayInfoFactory; EquipmentDisplayInfoBean; UnitDisplayInfo; SettlementDisplayInfoBean; RoverDisplayInfoBean; PersonDisplayInfoBean; UnitToolBar; MainDesktopPane; MainWindow; UnitButton; LocationTabPanel; SalvageTabPanel; UnitWindowFactory; NotesTabPanel; UnitWindow; MaintenanceTabPanel; TabPanel; InventoryTabPanel; NavigationTabPanel; TabPanelTow; LaboratoryTabPanel; TabPanelCareer; TabPanelGeneral; TabPanelSchedule; TabPanelFavorite; PlannerWindow; TabPanelActivity; TabPanelSponsorship; TabPanelHealth; TabPanelDeath; TabPanelOrganization; TabPanelBots; TabPanelCredit; TabPanelThermalSystem; TabPanelMaintenance; TabPanelPopulation; TabPanelConstruction; TabPanelPowerGrid; TabPanelGoods; TabPanelWeather; TabPanelAssociatedPeople; TabPanelAirComposition; TabPanelVehicles; TabPanelBuildings; TabPanelResourceProcesses; TabPanelManufacture; SettlementUnitWindow; BuildingPanelManufacture; TabPanelCooking; TabPanelFoodProduction; NotificationWindow; MarqueeWindow; CropTableModel; UnitTableModel; SettlementTableModel; VehicleTableModel; PersonTableModel; FoodInventoryTableModel; MonitorTab; PopUpUnitMenu; NavpointPanel; UnitTableModel; EmergencySupplyPanel; TradeGoodsPanel; SearchWindow; UnitIconMapLayer; UnitLabelMapLayer; UnitMapLayer; GlobeDisplay; NavigatorWindow; PopUpMenu. Outgoing dependencies: LocationTag; Inventory; Coordinates; LocationStateType; Simulation; SimulationConfig; MarsClock; EarthClock; MasterClock; MarsSurface; UnitManager; MissionManager; Mars; Weather; SurfaceFeatures; TerrainElevation; PersonConfig; VehicleConfig; RobotConfig; UnitListener; UnitEventType; UnitEvent; BuildingManager
mars-sim-3.1.0,org.mars_sim.msp.core,Inventory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; logger; loggerName; sourceName; SMALL_AMOUNT_COMPARISON; testingTag; generalCapacity; containedUnitIDs; containedItemResources; capacityCache; capacityCacheDirty; containersCapacityCache; containersCapacityCacheDirty; storedCache; storedCacheDirty; containersStoredCache; containersStoredCacheDirty; allStoredARCache; allStoredAmountResourcesCacheDirty; totalAmountResourcesStoredCache; totalAmountResourcesStoredCacheDirty; itemResourceTotalMassCache; itemResourceTotalMassCacheDirty; unitTotalMassCache; unitTotalMassCacheDirty; totalInventoryMassCache; totalInventoryMassCacheDirty; amountDemandTotalRequestMap; amountDemandMetRequestMap; amountDemandMap; amountDemandEstimatedMap; amountSupplyMap; amountSupplyRequestMap; itemDemandTotalRequestMap; itemDemandMetRequestMap; itemDemandMap; itemDemandEstimatedMap; itemSupplyMap; itemSupplyRequestMap; owner; ownerID; resourceStorage; sim; unitManager; marsSurface
mars-sim-3.1.0,org.mars_sim.msp.core,Inventory,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 131 public methods
mars-sim-3.1.0,org.mars_sim.msp.core,Msg,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: logger; BUNDLE_NAME; RESOURCE_BUNDLE; BR; NBSP; HTML_START; HTML_STOP
mars-sim-3.1.0,org.mars_sim.msp.core,Msg.UTF8Control,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
mars-sim-3.1.0,org.mars_sim.msp.core,Msg.UTF8Control,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,Hash,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
mars-sim-3.1.0,org.mars_sim.msp.core,Hash,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,LocalAreaUtil,Feature Envy,The tool detected a instance of this smell because getAllLocalBoundedObjectsAtLocation is more interested in members of the type: UnitManager
mars-sim-3.1.0,org.mars_sim.msp.core,LocalAreaUtil,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
mars-sim-3.1.0,org.mars_sim.msp.core,CollectionUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
mars-sim-3.1.0,org.mars_sim.msp.core,UnitEventType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
mars-sim-3.1.0,org.mars_sim.msp.core,GameManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: id; mode; menu; resolution; input; useSCE; commanderProfile; sandbox0; commanderPerson; unitManager
mars-sim-3.1.0,org.mars_sim.msp.core,GameManager.GameMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
mars-sim-3.1.0,org.mars_sim.msp.core,GameManager.GameMode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,InventoryException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,Coordinates,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 43 public methods
mars-sim-3.1.0,org.mars_sim.msp.core,AlphanumComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,ClasspathEntityResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mars-sim-3.1.0,org.mars_sim.msp.core,SimulationConfig,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; logger; sourceName; XML_FOLDER; XML_EXTENSION; SIMULATION_FILE; PEOPLE_FILE; CREW_FILE; VEHICLE_FILE; SETTLEMENT_FILE; RESUPPLY_FILE; MEDICAL_FILE; MALFUNCTION_FILE; CROP_FILE; LANDMARK_FILE; MINERAL_MAP_FILE; BUILDING_FILE; PART_FILE; PART_PACKAGE_FILE; RESOURCE_FILE; MANUFACTURE_FILE; CONSTRUCTION_FILE; FOODPRODUCTION_FILE; MEAL_FILE; ROBOT_FILE; QUOTATION_FILE; VALUE; EXPERIMENTS_FILE; TIME_CONFIGURATION; BASE_TIME_RATIO; BASE_TIME_BETWEEN_UPDATES; AUTOSAVE_INTERVAL; AVERAGE_TRANSIT_TIME; MAX_FRAME_SKIPS; NO_DELAYS_PER_YIELD; EARTH_START_DATE_TIME; MARS_START_DATE_TIME; tbu; tr; data; marsStartDate; earthStartDate; simulationDoc; partConfig; partPackageConfig; resourceConfig; personConfig; crewConfig; medicalConfig; landmarkConfig; mineralMapConfig; malfunctionConfig; cropConfig; vehicleConfig; buildingConfig; settlementConfig; manufactureConfig; resupplyConfig; constructionConfig; foodProductionConfig; mealConfig; robotConfig; quotationConfig; experimentConfig; scienceConfig; instance
mars-sim-3.1.0,org.mars_sim.msp.core,SimulationConfig,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 36 public methods
mars-sim-3.1.0,org.mars_sim.msp.core,SimulationConfig,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: UnitManager; Simulation; Unit; Commander; MedicalManager; BuildingConstructionMission; EatDrink; LoadVehicleGarage; FoodProductionUtil; Malfunction; MalfunctionFactory; MalfunctionManager; ResupplyUtil; Resupply; ArrivingSettlement; Robot; SystemCondition; MasterClock; AutosaveScheduler; ItemResourceUtil; ResourceUtil; SurfaceFeatures; RandomMineralMap; OrbitInfo; ChainOfCommand; CompositionOfAir; ConstructionConfig; ConstructionUtil; GoodsManager; BuildingManager; Building; Exercise; LifeSupport; Function; Dining; PreparingDessert; Cooking; CropConfig; Farming; Potting; Crop; ManufactureUtil; TabPanelThermalSystem; TabPanelPowerGrid; TransportItemEditingPanel; SupplyTableModel; SimulationConfigEditor; CrewEditor; HelpGenerator. Outgoing dependencies: PartConfig; PartPackageConfig; AmountResourceConfig; PersonConfig; CrewConfig; MedicalConfig; LandmarkConfig; MineralMapConfig; MalfunctionConfig; CropConfig; VehicleConfig; BuildingConfig; SettlementConfig; ManufactureConfig; ResupplyConfig; ConstructionConfig; FoodProductionConfig; MealConfig; RobotConfig; QuotationConfig; ExperimentConfig; ScienceConfig; Simulation; LogConsolidated
mars-sim-3.1.0,org.mars_sim.msp.core,UnitManagerEventType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
mars-sim-3.1.0,org.mars_sim.msp.core,LifeSupportInterface,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: OXYGEN; WATER; FOOD; CO2
mars-sim-3.1.0,org.mars_sim.msp.core.h2,JavaH2Database,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
