Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Timber-1.8,com.naman14.timber,MusicService,updateMediaSession,Long Statement,The length of the statement "mSession.setPlaybackState(new PlaybackStateCompat.Builder().setState(playState`position()`1.0f).setActions(PlaybackStateCompat.ACTION_PLAY | PlaybackStateCompat.ACTION_PAUSE | PlaybackStateCompat.ACTION_PLAY_PAUSE| PlaybackStateCompat.ACTION_SKIP_TO_NEXT| PlaybackStateCompat.ACTION_SKIP_TO_PREVIOUS).build());" is 310.,1194
Timber-1.8,com.naman14.timber,MusicService,buildNotification,Complex Method,Cyclomatic complexity of the method is 8,1252
Timber-1.8,com.naman14.timber,MusicService,buildNotification,Long Statement,The length of the statement "androidx.core.app.NotificationCompat.Builder builder=new androidx.core.app.NotificationCompat.Builder(this`CHANNEL_ID).setSmallIcon(R.drawable.ic_notification).setLargeIcon(artwork).setContentIntent(clickIntent).setContentTitle(getTrackName()).setContentText(text).setWhen(mNotificationPostTime).addAction(R.drawable.ic_skip_previous_white_36dp`""`retrievePlaybackAction(PREVIOUS_ACTION)).addAction(playButtonResId`""`retrievePlaybackAction(TOGGLEPAUSE_ACTION)).addAction(R.drawable.ic_skip_next_white_36dp`""`retrievePlaybackAction(NEXT_ACTION));" is 547.,1252
Timber-1.8,com.naman14.timber,MusicService,buildNotification,Long Statement,The length of the statement "NotificationCompat.MediaStyle style=new NotificationCompat.MediaStyle().setMediaSession(mSession.getSessionToken()).setShowActionsInCompactView(0`1`2`3);" is 153.,1252
Timber-1.8,com.naman14.timber,MusicService,buildNotification,Magic Number,The method contains a magic number: 2,1252
Timber-1.8,com.naman14.timber,MusicService,buildNotification,Magic Number,The method contains a magic number: 3,1252
Timber-1.8,com.naman14.timber,MusicService,addXTrackSelector,Long Statement,The length of the statement "Cursor c=getContentResolver().query(MediaStore.Audio.Media.EXTERNAL_CONTENT_URI`NOTIFICATION_PROJECTION`selection.substring(0`selection.length() - 3)`null`order.toString());" is 173.,1319
Timber-1.8,com.naman14.timber,MusicService,addXTrackSelector,Long Statement,The length of the statement "TrackItem t=new TrackItem().setArt(TimberUtils.getAlbumArtUri(c.getLong(c.getColumnIndexOrThrow(AudioColumns.ALBUM_ID)))).setTitle(c.getString(c.getColumnIndexOrThrow(AudioColumns.TITLE))).setArtist(c.getString(c.getColumnIndexOrThrow(AudioColumns.ARTIST))).setDuration(TimberUtils.makeShortTimeString(this`c.getInt(c.getColumnIndexOrThrow(AudioColumns.DURATION)) / 1000));" is 373.,1319
Timber-1.8,com.naman14.timber,MusicService,addXTrackSelector,Magic Number,The method contains a magic number: 3,1319
Timber-1.8,com.naman14.timber,MusicService,addXTrackSelector,Magic Number,The method contains a magic number: 1000,1319
Timber-1.8,com.naman14.timber,MusicService,reloadQueue,Complex Method,Cyclomatic complexity of the method is 13,1388
Timber-1.8,com.naman14.timber,MusicService,reloadQueue,Magic Number,The method contains a magic number: 3000,1388
Timber-1.8,com.naman14.timber,MusicService,reloadQueue,Magic Number,The method contains a magic number: 20,1388
Timber-1.8,com.naman14.timber,MusicService,openFile,Complex Method,Cyclomatic complexity of the method is 13,1449
Timber-1.8,com.naman14.timber,MusicService,openFile,Empty catch clause,The method has an empty catch block.,1449
Timber-1.8,com.naman14.timber,MusicService,openFile,Empty catch clause,The method has an empty catch block.,1449
Timber-1.8,com.naman14.timber,MusicService,removeTrackAtPosition,Complex Conditional,The conditional expression position >= 0 && position < mPlaylist.size() && mPlaylist.get(position).mId == id is complex.,1637
Timber-1.8,com.naman14.timber,MusicService,getGenreName,Complex Conditional,The conditional expression mCursor == null || mPlayPos < 0 || mPlayPos >= mPlaylist.size() is complex.,1730
Timber-1.8,com.naman14.timber,MusicService,getTrack,Complex Conditional,The conditional expression index >= 0 && index < mPlaylist.size() && mPlayer.isInitialized() is complex.,1803
Timber-1.8,com.naman14.timber,MusicService,getNextAudioId,Complex Conditional,The conditional expression mNextPlayPos >= 0 && mNextPlayPos < mPlaylist.size() && mPlayer.isInitialized() is complex.,1811
Timber-1.8,com.naman14.timber,MusicService,open,Complex Method,Cyclomatic complexity of the method is 8,1931
Timber-1.8,com.naman14.timber,MusicService,play,Complex Conditional,The conditional expression mRepeatMode != REPEAT_CURRENT && duration > 2000 && mPlayer.position() >= duration - 2000 is complex.,1973
Timber-1.8,com.naman14.timber,MusicService,play,Complex Method,Cyclomatic complexity of the method is 8,1973
Timber-1.8,com.naman14.timber,MusicService,play,Long Statement,The length of the statement "mAudioManager.registerMediaButtonEventReceiver(new ComponentName(getPackageName()`MediaButtonIntentReceiver.class.getName()));" is 126.,1973
Timber-1.8,com.naman14.timber,MusicService,play,Magic Number,The method contains a magic number: 2000,1973
Timber-1.8,com.naman14.timber,MusicService,play,Magic Number,The method contains a magic number: 2000,1973
Timber-1.8,com.naman14.timber,MusicService,prev,Long Identifier,The length of the field REWIND_INSTEAD_PREVIOUS_THRESHOLD is 33.,2102
Timber-1.8,com.naman14.timber,MusicService,prev,Long Statement,The length of the statement "boolean goPrevious=getRepeatMode() != REPEAT_CURRENT && (position() < REWIND_INSTEAD_PREVIOUS_THRESHOLD || forcePrevious);" is 122.,2102
Timber-1.8,com.naman14.timber,MusicService,moveQueueItem,Complex Method,Cyclomatic complexity of the method is 10,2155
Timber-1.8,com.naman14.timber,TimberApp,onCreate,Long Statement,The length of the statement "ImageLoaderConfiguration localImageLoaderConfiguration=new ImageLoaderConfiguration.Builder(this).imageDownloader(new BaseImageDownloader(this){" is 144.,38
Timber-1.8,com.naman14.timber,TimberApp,onCreate,Long Statement,The length of the statement "ATE.config(this`"light_theme").activityTheme(R.style.AppThemeLight).primaryColorRes(R.color.colorPrimaryLightDefault).accentColorRes(R.color.colorAccentLightDefault).coloredNavigationBar(false).usingMaterialDialogs(true).commit();" is 230.,38
Timber-1.8,com.naman14.timber,TimberApp,onCreate,Long Statement,The length of the statement "ATE.config(this`"dark_theme").activityTheme(R.style.AppThemeDark).primaryColorRes(R.color.colorPrimaryDarkDefault).accentColorRes(R.color.colorAccentDarkDefault).coloredNavigationBar(false).usingMaterialDialogs(true).commit();" is 226.,38
Timber-1.8,com.naman14.timber,TimberApp,onCreate,Long Statement,The length of the statement "ATE.config(this`"light_theme_notoolbar").activityTheme(R.style.AppThemeLight).coloredActionBar(false).primaryColorRes(R.color.colorPrimaryLightDefault).accentColorRes(R.color.colorAccentLightDefault).coloredNavigationBar(false).usingMaterialDialogs(true).commit();" is 264.,38
Timber-1.8,com.naman14.timber,TimberApp,onCreate,Long Statement,The length of the statement "ATE.config(this`"dark_theme_notoolbar").activityTheme(R.style.AppThemeDark).coloredActionBar(false).primaryColorRes(R.color.colorPrimaryDarkDefault).accentColorRes(R.color.colorAccentDarkDefault).coloredNavigationBar(true).usingMaterialDialogs(true).commit();" is 259.,38
Timber-1.8,com.naman14.timber,MusicPlayer,next,Empty catch clause,The method has an empty catch block.,92
Timber-1.8,com.naman14.timber,MusicPlayer,playOrPause,Empty catch clause,The method has an empty catch block.,121
Timber-1.8,com.naman14.timber,MusicPlayer,cycleRepeat,Empty catch clause,The method has an empty catch block.,134
Timber-1.8,com.naman14.timber,MusicPlayer,cycleRepeat,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@43dbf43,134
Timber-1.8,com.naman14.timber,MusicPlayer,cycleShuffle,Empty catch clause,The method has an empty catch block.,156
Timber-1.8,com.naman14.timber,MusicPlayer,cycleShuffle,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@47c6df9f,156
Timber-1.8,com.naman14.timber,MusicPlayer,isPlaying,Empty catch clause,The method has an empty catch block.,180
Timber-1.8,com.naman14.timber,MusicPlayer,getShuffleMode,Empty catch clause,The method has an empty catch block.,190
Timber-1.8,com.naman14.timber,MusicPlayer,setShuffleMode,Empty catch clause,The method has an empty catch block.,200
Timber-1.8,com.naman14.timber,MusicPlayer,getRepeatMode,Empty catch clause,The method has an empty catch block.,210
Timber-1.8,com.naman14.timber,MusicPlayer,getTrackName,Empty catch clause,The method has an empty catch block.,220
Timber-1.8,com.naman14.timber,MusicPlayer,getArtistName,Empty catch clause,The method has an empty catch block.,230
Timber-1.8,com.naman14.timber,MusicPlayer,getAlbumName,Empty catch clause,The method has an empty catch block.,240
Timber-1.8,com.naman14.timber,MusicPlayer,getCurrentAlbumId,Empty catch clause,The method has an empty catch block.,250
Timber-1.8,com.naman14.timber,MusicPlayer,getCurrentAudioId,Empty catch clause,The method has an empty catch block.,260
Timber-1.8,com.naman14.timber,MusicPlayer,getCurrentTrack,Empty catch clause,The method has an empty catch block.,270
Timber-1.8,com.naman14.timber,MusicPlayer,getTrack,Empty catch clause,The method has an empty catch block.,280
Timber-1.8,com.naman14.timber,MusicPlayer,getNextAudioId,Empty catch clause,The method has an empty catch block.,290
Timber-1.8,com.naman14.timber,MusicPlayer,getPreviousAudioId,Empty catch clause,The method has an empty catch block.,300
Timber-1.8,com.naman14.timber,MusicPlayer,getCurrentArtistId,Empty catch clause,The method has an empty catch block.,310
Timber-1.8,com.naman14.timber,MusicPlayer,getAudioSessionId,Empty catch clause,The method has an empty catch block.,320
Timber-1.8,com.naman14.timber,MusicPlayer,getQueue,Empty catch clause,The method has an empty catch block.,330
Timber-1.8,com.naman14.timber,MusicPlayer,getQueueItemAtPosition,Empty catch clause,The method has an empty catch block.,341
Timber-1.8,com.naman14.timber,MusicPlayer,getQueueSize,Empty catch clause,The method has an empty catch block.,352
Timber-1.8,com.naman14.timber,MusicPlayer,getQueuePosition,Empty catch clause,The method has an empty catch block.,363
Timber-1.8,com.naman14.timber,MusicPlayer,setQueuePosition,Empty catch clause,The method has an empty catch block.,373
Timber-1.8,com.naman14.timber,MusicPlayer,refresh,Empty catch clause,The method has an empty catch block.,382
Timber-1.8,com.naman14.timber,MusicPlayer,getQueueHistorySize,Empty catch clause,The method has an empty catch block.,391
Timber-1.8,com.naman14.timber,MusicPlayer,getQueueHistoryPosition,Empty catch clause,The method has an empty catch block.,401
Timber-1.8,com.naman14.timber,MusicPlayer,getQueueHistoryList,Empty catch clause,The method has an empty catch block.,411
Timber-1.8,com.naman14.timber,MusicPlayer,removeTrack,Empty catch clause,The method has an empty catch block.,421
Timber-1.8,com.naman14.timber,MusicPlayer,removeTrackAtPosition,Empty catch clause,The method has an empty catch block.,431
Timber-1.8,com.naman14.timber,MusicPlayer,moveQueueItem,Empty catch clause,The method has an empty catch block.,441
Timber-1.8,com.naman14.timber,MusicPlayer,playAll,Complex Conditional,The conditional expression list == null || list.length == 0 || mService == null is complex.,465
Timber-1.8,com.naman14.timber,MusicPlayer,playAll,Complex Conditional,The conditional expression position != -1 && currentQueuePosition == position && currentId == list[position] is complex.,465
Timber-1.8,com.naman14.timber,MusicPlayer,playAll,Empty catch clause,The method has an empty catch block.,465
Timber-1.8,com.naman14.timber,MusicPlayer,playAll,Long Parameter List,The method has 6 parameters. ,465
Timber-1.8,com.naman14.timber,MusicPlayer,playNext,Empty catch clause,The method has an empty catch block.,495
Timber-1.8,com.naman14.timber,MusicPlayer,shuffleAll,Complex Conditional,The conditional expression getQueuePosition() == 0 && mService.getAudioId() == trackList[0] && Arrays.equals(trackList`getQueue()) is complex.,507
Timber-1.8,com.naman14.timber,MusicPlayer,shuffleAll,Empty catch clause,The method has an empty catch block.,507
Timber-1.8,com.naman14.timber,MusicPlayer,getSongListForArtist,Long Statement,The length of the statement "final String selection=MediaStore.Audio.AudioColumns.ARTIST_ID + "=" + id+ " AND "+ MediaStore.Audio.AudioColumns.IS_MUSIC+ "=1";" is 129.,526
Timber-1.8,com.naman14.timber,MusicPlayer,getSongListForArtist,Long Statement,The length of the statement "Cursor cursor=context.getContentResolver().query(MediaStore.Audio.Media.EXTERNAL_CONTENT_URI`projection`selection`null`MediaStore.Audio.AudioColumns.ALBUM_KEY + "`" + MediaStore.Audio.AudioColumns.TRACK);" is 204.,526
Timber-1.8,com.naman14.timber,MusicPlayer,getSongListForAlbum,Long Statement,The length of the statement "final String selection=MediaStore.Audio.AudioColumns.ALBUM_ID + "=" + id+ " AND "+ MediaStore.Audio.AudioColumns.IS_MUSIC+ "=1";" is 128.,544
Timber-1.8,com.naman14.timber,MusicPlayer,getSongListForAlbum,Long Statement,The length of the statement "Cursor cursor=context.getContentResolver().query(MediaStore.Audio.Media.EXTERNAL_CONTENT_URI`projection`selection`null`MediaStore.Audio.AudioColumns.TRACK + "` " + MediaStore.Audio.Media.DEFAULT_SORT_ORDER);" is 207.,544
Timber-1.8,com.naman14.timber,MusicPlayer,getSongCountForAlbumInt,Long Statement,The length of the statement "Cursor cursor=context.getContentResolver().query(uri`new String[]{MediaStore.Audio.AlbumColumns.NUMBER_OF_SONGS}`null`null`null);" is 129.,562
Timber-1.8,com.naman14.timber,MusicPlayer,getReleaseDateForAlbum,Long Statement,The length of the statement "Cursor cursor=context.getContentResolver().query(uri`new String[]{MediaStore.Audio.AlbumColumns.FIRST_YEAR}`null`null`null);" is 124.,585
Timber-1.8,com.naman14.timber,MusicPlayer,seek,Empty catch clause,The method has an empty catch block.,605
Timber-1.8,com.naman14.timber,MusicPlayer,seek,Empty catch clause,The method has an empty catch block.,605
Timber-1.8,com.naman14.timber,MusicPlayer,seekRelative,Empty catch clause,The method has an empty catch block.,616
Timber-1.8,com.naman14.timber,MusicPlayer,seekRelative,Empty catch clause,The method has an empty catch block.,616
Timber-1.8,com.naman14.timber,MusicPlayer,position,Empty catch clause,The method has an empty catch block.,627
Timber-1.8,com.naman14.timber,MusicPlayer,position,Empty catch clause,The method has an empty catch block.,627
Timber-1.8,com.naman14.timber,MusicPlayer,duration,Empty catch clause,The method has an empty catch block.,639
Timber-1.8,com.naman14.timber,MusicPlayer,duration,Empty catch clause,The method has an empty catch block.,639
Timber-1.8,com.naman14.timber,MusicPlayer,clearQueue,Empty catch clause,The method has an empty catch block.,651
Timber-1.8,com.naman14.timber,MusicPlayer,addToQueue,Empty catch clause,The method has an empty catch block.,660
Timber-1.8,com.naman14.timber,MusicPlayer,addToPlaylist,Magic Number,The method contains a magic number: 1000,678
Timber-1.8,com.naman14.timber,MusicPlayer,addToPlaylist,Magic Number,The method contains a magic number: 1000,678
Timber-1.8,com.naman14.timber,MusicPlayer,openFile,Empty catch clause,The method has an empty catch block.,753
Timber-1.8,com.naman14.timber,WearBrowserService,addMediaRoots,Long Statement,The length of the statement "mMediaRoot.add(new MediaBrowser.MediaItem(new MediaDescription.Builder().setMediaId(Integer.toString(TYPE_ARTIST)).setTitle(getString(R.string.artists)).setIconUri(Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")).setSubtitle(getString(R.string.artists)).build()`MediaBrowser.MediaItem.FLAG_BROWSABLE));" is 331.,183
Timber-1.8,com.naman14.timber,WearBrowserService,addMediaRoots,Long Statement,The length of the statement "mMediaRoot.add(new MediaBrowser.MediaItem(new MediaDescription.Builder().setMediaId(Integer.toString(TYPE_ALBUM)).setTitle(getString(R.string.albums)).setIconUri(Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")).setSubtitle(getString(R.string.albums)).build()`MediaBrowser.MediaItem.FLAG_BROWSABLE));" is 328.,183
Timber-1.8,com.naman14.timber,WearBrowserService,addMediaRoots,Long Statement,The length of the statement "mMediaRoot.add(new MediaBrowser.MediaItem(new MediaDescription.Builder().setMediaId(Integer.toString(TYPE_SONG)).setTitle(getString(R.string.songs)).setIconUri(Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")).setSubtitle(getString(R.string.songs)).build()`MediaBrowser.MediaItem.FLAG_BROWSABLE));" is 325.,183
Timber-1.8,com.naman14.timber,WearBrowserService,addMediaRoots,Long Statement,The length of the statement "mMediaRoot.add(new MediaBrowser.MediaItem(new MediaDescription.Builder().setMediaId(Integer.toString(TYPE_PLAYLIST)).setTitle(getString(R.string.playlists)).setIconUri(Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")).setSubtitle(getString(R.string.playlists)).build()`MediaBrowser.MediaItem.FLAG_BROWSABLE));" is 337.,183
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Complex Method,Cyclomatic complexity of the method is 18,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ARTIST_SONG_ALBUMS) + Long.toString(artist.id)`artist.name`Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")`TimberUtils.makeCombinedString(mContext`albumNmber`songCount)`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 285.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ALBUM_SONGS) + Long.toString(album.id)`album.title`TimberUtils.getAlbumArtUri(album.id)`album.artistName`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 192.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.artistName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 156.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.artistName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 156.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ARTIST_ALL_SONGS) + Long.parseLong(parentId.substring(1))`"All songs"`Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")`"All songs by artist"`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 256.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ALBUM_SONGS) + Long.toString(album.id)`album.title`TimberUtils.getAlbumArtUri(album.id)`songCount`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 185.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.albumName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 155.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_PLAYLIST_ALL_SONGS) + Long.toString(playlist.id)`playlist.name`Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")`songCount`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 237.,228
Timber-1.8,com.naman14.timber,WearBrowserService,loadChildren,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.albumName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 155.,228
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Complex Method,Cyclomatic complexity of the method is 18,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ARTIST_SONG_ALBUMS) + Long.toString(artist.id)`artist.name`Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")`TimberUtils.makeCombinedString(mContext`albumNmber`songCount)`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 285.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ALBUM_SONGS) + Long.toString(album.id)`album.title`TimberUtils.getAlbumArtUri(album.id)`album.artistName`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 192.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.artistName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 156.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.artistName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 156.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ARTIST_ALL_SONGS) + Long.parseLong(parentId.substring(1))`"All songs"`Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")`"All songs by artist"`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 256.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_ALBUM_SONGS) + Long.toString(album.id)`album.title`TimberUtils.getAlbumArtUri(album.id)`songCount`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 185.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.albumName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 155.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`Integer.toString(TYPE_PLAYLIST_ALL_SONGS) + Long.toString(playlist.id)`playlist.name`Uri.parse("android.resource://" + "naman14.timber/drawable/ic_empty_music2")`songCount`MediaBrowser.MediaItem.FLAG_BROWSABLE);" is 237.,233
Timber-1.8,com.naman14.timber,WearBrowserService,doInBackground,Long Statement,The length of the statement "fillMediaItems(mediaItems`String.valueOf(song.id)`song.title`TimberUtils.getAlbumArtUri(song.albumId)`song.albumName`MediaBrowser.MediaItem.FLAG_PLAYABLE);" is 155.,233
