Project Name,Package Name,Architecture Smell,Cause of the Smell
Timber-1.8,com.naman14.timber.fragments,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.naman14.timber.fragments; com.naman14.timber.subfragments; com.naman14.timber.utils; com.naman14.timber.fragments
Timber-1.8,com.naman14.timber.nowplaying,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Timber4; BaseNowplayingFragment; Timber6; Timber5; Timber2; Timber3; Timber1]; [Timber4.setBlurredAlbumArt]; [Timber5.setBlurredAlbumArt]; [Timber2.setBlurredAlbumArt]; [BaseNowplayingFragment.loadQueueSongs]. LCC (Lack of Component Cohesion) = 0.45
Timber-1.8,com.naman14.timber.dataloaders,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.provider; com.naman14.timber
Timber-1.8,com.naman14.timber.dataloaders,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SortedCursor; TopTracksLoader; SongLoader]; [PlaylistSongLoader]; [ArtistAlbumLoader; AlbumLoader]; [QueueLoader; NowPlayingCursor]; [ArtistSongLoader]; [TopTracksLoader.QueryType]; [AlbumSongLoader]; [FolderLoader]; [FolderLoader.FilenameComparator]; [FolderLoader.DirFirstComparator]; [LastAddedLoader]; [ArtistLoader]; [PlaylistLoader]. LCC (Lack of Component Cohesion) = 0.76
Timber-1.8,com.naman14.timber.provider,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.helpers
Timber-1.8,com.naman14.timber.provider,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RecentStore; MusicDB; SearchHistory; MusicPlaybackState; SongPlayCount]; [RecentStore.RecentStoreColumns]; [SearchHistory.SearchHistoryColumns]; [MusicPlaybackState.PlaybackQueueColumns]; [MusicPlaybackState.PlaybackHistoryColumns]; [SongPlayCount.SongPlayCountColumns]. LCC (Lack of Component Cohesion) = 0.6
Timber-1.8,com.naman14.timber.provider,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.naman14.timber.provider; com.naman14.timber.utils; com.naman14.timber.provider
Timber-1.8,com.naman14.timber.timely.model.number,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Six]; [Seven]; [Four]; [Null]; [Two]; [One]; [Zero]; [Nine]; [Three]; [Eight]; [Five]. LCC (Lack of Component Cohesion) = 1.0
Timber-1.8,com.naman14.timber.utils,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.dataloaders; com.naman14.timber.lastfmapi; com.naman14.timber; com.naman14.timber.adapters; com.naman14.timber.provider; com.naman14.timber.fragments
Timber-1.8,com.naman14.timber.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LyricsExtractor]; [Helpers]; [Helpers.AboutDialog]; [ImageUtils; PreferencesUtility; TimberUtils; NavigationUtils; Constants; SortOrder]; [SortOrder.ArtistSortOrder]; [SortOrder.AlbumSortOrder]; [SortOrder.SongSortOrder]; [SortOrder.AlbumSongSortOrder]; [SortOrder.ArtistSongSortOrder]; [SortOrder.ArtistAlbumSortOrder]; [TimberUtils.IdType]; [TimberUtils.PlaylistType]; [FabAnimationUtils]; [FabAnimationUtils.ScaleCallback]; [ATEUtils]; [LyricsLoader]; [LyricsLoader.LyricsRestService]; [SlideTrackSwitcher]; [SlideTrackSwitcher.SwipeListener]. LCC (Lack of Component Cohesion) = 0.79
Timber-1.8,com.naman14.timber.subfragments,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [QuickControlsFragment]; [QuickControlsFragment.setBlurredAlbumArt]; [PlaylistPagerFragment]; [PlaylistPagerFragment.loadPlaylistImage]; [StyleSelectorFragment; SubStyleSelectorFragment]; [ArtistTagFragment]; [LyricsFragment]. LCC (Lack of Component Cohesion) = 0.88
Timber-1.8,com.naman14.timber.adapters,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.cast
Timber-1.8,com.naman14.timber.adapters,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PlayingQueueAdapter]; [PlayingQueueAdapter.ItemHolder]; [AlbumAdapter]; [AlbumAdapter.ItemHolder]; [SongsListAdapter; BaseSongAdapter; SearchAdapter; AlbumSongsAdapter; ArtistSongAdapter; ArtistAlbumAdapter; FolderAdapter]; [SongsListAdapter.ItemHolder]; [ArtistSongAdapter.ItemHolder]; [ArtistSongAdapter.SpacesItemDecoration]; [FolderAdapter.NavigateTask]; [FolderAdapter.ItemHolder]; [ArtistAlbumAdapter.ItemHolder]; [BaseSongAdapter.ItemHolder]; [ArtistAdapter]; [ArtistAdapter.ItemHolder]; [PlaylistAdapter]; [PlaylistAdapter.ItemHolder]; [SearchAdapter.ItemHolder]; [BaseQueueAdapter]; [BaseQueueAdapter.ItemHolder]; [SlidingQueueAdapter]; [SlidingQueueAdapter.ItemHolder]; [AlbumSongsAdapter.ItemHolder]. LCC (Lack of Component Cohesion) = 0.79
Timber-1.8,com.naman14.timber.adapters,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.naman14.timber.adapters; com.naman14.timber.utils; com.naman14.timber.adapters
Timber-1.8,com.naman14.timber.adapters,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.naman14.timber.adapters; com.naman14.timber.widgets; com.naman14.timber.utils; com.naman14.timber.adapters
Timber-1.8,com.naman14.timber.adapters,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.naman14.timber.adapters; com.naman14.timber.cast; com.naman14.timber.utils; com.naman14.timber.adapters
Timber-1.8,com.naman14.timber.lastfmapi,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.lastfmapi.callbacks
Timber-1.8,com.naman14.timber.lastfmapi,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.naman14.timber.lastfmapi; com.naman14.timber.lastfmapi.models; com.naman14.timber.lastfmapi
Timber-1.8,com.naman14.timber.lastfmapi,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.naman14.timber.lastfmapi; com.naman14.timber.lastfmapi.callbacks; com.naman14.timber.lastfmapi.models; com.naman14.timber.lastfmapi
Timber-1.8,com.naman14.timber.lastfmapi.models,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.lastfmapi
Timber-1.8,com.naman14.timber.lastfmapi.models,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ArtistBio; LastfmArtist; ArtistInfo; ArtistTag]; [ArtistQuery]; [LastfmAlbum; AlbumInfo]; [UserLoginQuery]; [ScrobbleInfo]; [UserLoginInfo; LastfmUserSession]; [Artwork]; [AlbumBio]; [LastfmArtist.SimilarArtist]; [LastfmArtist.ArtistTag]; [AlbumQuery]; [ScrobbleQuery]; [AlbumTracks]. LCC (Lack of Component Cohesion) = 0.72
Timber-1.8,com.naman14.timber.slidinguppanel,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SlidingUpPanelLayout; ViewDragHelper; SlidingUpPanelLayout.DragHelperCallback]; [SlidingUpPanelLayout.SlideState]; [SlidingUpPanelLayout.PanelSlideListener]; [SlidingUpPanelLayout.SimplePanelSlideListener]; [SlidingUpPanelLayout.LayoutParams]; [SlidingUpPanelLayout.SavedState]; [ViewDragHelper.Callback]. LCC (Lack of Component Cohesion) = 0.78
Timber-1.8,com.naman14.timber.dialogs,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber; com.naman14.timber.lastfmapi
Timber-1.8,com.naman14.timber.activities,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DonateActivity; BaseThemedActivity; SettingsActivity]; [PlaylistDetailActivity; BaseActivity; SearchActivity; MainActivity; NowPlayingActivity]; [PlaylistDetailActivity.loadLastAdded]; [PlaylistDetailActivity.loadRecentlyPlayed]; [PlaylistDetailActivity.loadTopTracks]; [PlaylistDetailActivity.loadUserCreatedPlaylist]; [PlaylistDetailActivity.EnterTransitionListener]; [BaseActivity.SessionManagerListenerImpl]; [BaseActivity.PlaybackStatus]; [BaseActivity.initQuickControls]; [SearchActivity.SearchTask]. LCC (Lack of Component Cohesion) = 0.65
Timber-1.8,com.naman14.timber.helpers,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.activities
Timber-1.8,com.naman14.timber.widgets,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.naman14.timber.utils
Timber-1.8,com.naman14.timber.widgets,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ThemedPreferenceCategory]; [CircularSeekBar]; [CircularSeekBar.OnCircularSeekBarChangeListener]; [PlayPauseButton]; [PlayPauseButton.OnControlStatusChangeListener]; [PlayPauseButton.SavedState]; [PlayPauseButton.Point]; [CircleImageView]; [PlayPauseDrawable]; [BubbleTextGetter]; [MusicVisualizer]; [TextDrawable]; [TextDrawable.IConfigBuilder]; [TextDrawable.IBuilder]; [TextDrawable.IShapeBuilder]; [TextDrawable.Builder]; [SquareImageView]; [MultiViewPager]; [DragSortRecycler]; [DragSortRecycler.OnItemMovedListener]; [DragSortRecycler.OnDragStateChangedListener]; [PopupImageView]; [FastScroller]; [FastScroller.ScrollListener]; [DividerItemDecoration]; [BaseRecyclerView]. LCC (Lack of Component Cohesion) = 1.0
