Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultComparatorTest,Feature Envy,The tool detected a instance of this smell because differentIndexesSupported is more interested in members of the type: ScanningResultComparator
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultComparatorTest,Feature Envy,The tool detected a instance of this smell because descendingWorks is more interested in members of the type: ScanningResultComparator
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultComparatorTest,Feature Envy,The tool detected a instance of this smell because stringsComparedCaseInsensitively is more interested in members of the type: ScanningResultComparator
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultComparatorTest,Feature Envy,The tool detected a instance of this smell because fallbackToIP is more interested in members of the type: ScanningResultComparator
ipscan-3.7.3,net.azib.ipscan.core,PluginLoaderTest.DummyFetcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,PluginLoaderTest.DummyFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.FakeFetcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.FakeFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.AnotherFakeFetcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.AnotherFakeFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.AddressAbortingFetcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.AddressAbortingFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.FailingFetcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.FailingFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.PlainValueFetcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.PlainValueFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.InterruptedFetcher,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScannerTest.InterruptedFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testStatisticsInCaseOfNormalFlow is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testCreateResult is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testRegisterResult is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testAlreadyRegistered is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testIterator is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testClear is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testInitNewScan is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testRemove is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testSort is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testGetResultAsString is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultListTest,Feature Envy,The tool detected a instance of this smell because testFindText is more interested in members of the type: ScanningResultList
ipscan-3.7.3,net.azib.ipscan.core,PluginLoader.PluginClassLoader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,PluginLoader.PluginClassLoader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerDispatcherThread.AddressScannerTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: subject; result
ipscan-3.7.3,net.azib.ipscan.core,ScannerDispatcherThread.AddressScannerTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,Plugin,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScannerDispatcherThreadFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScanningResult,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ScanningResultList; ScanningResultComparator; ScanningResult
ipscan-3.7.3,net.azib.ipscan.core,ScanningResult.ResultType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScanningResult.ResultType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultList,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultList.ScanInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultList.ScanInfo,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: scanFinished; scanAborted; startTime; endTime; numScanned; numAlive; numWithPorts
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultList.StopScanningListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core,ScanningResultList.StopScanningListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,LibraryLoader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core,ScanningSubject,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PARAMETER_PING_RESULT; config; address; requestedPorts; parameters; resultType; isAborted; adaptedPortTimeout
ipscan-3.7.3,net.azib.ipscan.core,ScanningSubject,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Config; GUIConfig; Fetcher; ScanningSubject
ipscan-3.7.3,net.azib.ipscan.core,UserErrorException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.AbstractWrongPinger,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.AbstractWrongPinger,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.PingerWithoutConstructor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.PingerWithoutConstructor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.PingerWithIncorrectConstructor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.PingerWithIncorrectConstructor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.PingerWithWrongPing,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,PingerRegistryTest.PingerWithWrongPing,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinKernel32,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinKernel32.Loader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,WinKernel32.Loader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,ICMPSharedPinger.PacketReceiverThread,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,ICMPSharedPinger.PacketReceiverThread,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dll; bytes; family; port; flowInfo; bytes; scopeId; ttl; tos; flags; optionsSize; optionsData; address; status; roundTripTime; dataSize; reserved; data; options; port; flowInfo; addressBytes; scopeId; status; roundTripTime
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Loader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Loader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.AutoOrderedStructure,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.AutoOrderedStructure,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpAddr,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: bytes
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpAddr,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpAddr,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: bytes
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpAddrByVal,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpAddrByVal,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Ip6SockAddr,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: family; port; flowInfo; bytes; scopeId
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Ip6SockAddr,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Ip6SockAddr,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: family; port; flowInfo; bytes; scopeId
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Ip6SockAddr,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: family; port; flowInfo; bytes; scopeId
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Ip6SockAddrByRef,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Ip6SockAddrByRef,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformation,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: ttl; tos; flags; optionsSize; optionsData
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ttl; tos; flags; optionsSize; optionsData
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformation,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ttl; tos; flags; optionsSize; optionsData
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformationByVal,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformationByVal,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformationByRef,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IpOptionInformationByRef,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IcmpEchoReply,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IcmpEchoReply,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: address; status; roundTripTime; dataSize; reserved; data; options
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.IcmpEchoReply,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: address; status; roundTripTime; dataSize; reserved; data; options
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Icmp6EchoReply,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Icmp6EchoReply,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: port; flowInfo; addressBytes; scopeId; status; roundTripTime
ipscan-3.7.3,net.azib.ipscan.core.net,WinIpHlpDll.Icmp6EchoReply,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: port; flowInfo; addressBytes; scopeId; status; roundTripTime
ipscan-3.7.3,net.azib.ipscan.core.values,NotScanned,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VALUE
ipscan-3.7.3,net.azib.ipscan.core.values,NotScanned,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: NotScanned; NotAvailable
ipscan-3.7.3,net.azib.ipscan.core.values,NotAvailable,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VALUE
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because inState is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because transitionToSameState is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because transitionToAnotherState is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because transitionToNext is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because stop is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because complete is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because rescan is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because startScanning is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachineTest,Feature Envy,The tool detected a instance of this smell because reset is more interested in members of the type: StateMachine
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachine.Transition,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.core.state,StateMachine.Transition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.core.state,ScanningState,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
ipscan-3.7.3,net.azib.ipscan.fetchers,PingFetcherTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.fetchers,PingTTLFetcherTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.fetchers,PacketLossFetcherTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.fetchers,PortsFetcherTest,Feature Envy,The tool detected a instance of this smell because numberOfPortsInFullName is more interested in members of the type: ScannerConfig
ipscan-3.7.3,net.azib.ipscan.fetchers,PortsFetcherTest,Feature Envy,The tool detected a instance of this smell because scanInterrupted is more interested in members of the type: ScannerConfig
ipscan-3.7.3,net.azib.ipscan.fetchers,FetcherRegistryTest,Feature Envy,The tool detected a instance of this smell because testCreate is more interested in members of the type: FetcherRegistry
ipscan-3.7.3,net.azib.ipscan.fetchers,FetcherRegistryTest,Feature Envy,The tool detected a instance of this smell because testListener is more interested in members of the type: FetcherRegistry
ipscan-3.7.3,net.azib.ipscan.fetchers,FetcherRegistryTest.EditableFetcherPrefs,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: calledWithMessage; calledForFetcher
ipscan-3.7.3,net.azib.ipscan.fetchers,FetcherRegistryTest.EditableFetcherPrefs,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.fetchers,MACVendorFetcher,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ID; vendors; macFetcher
ipscan-3.7.3,net.azib.ipscan.fetchers,PingTTLFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.fetchers,PingFetcher,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ID; LOG; config; pinger; pingerUsers; pingerRegistry
ipscan-3.7.3,net.azib.ipscan.fetchers,LastAliveTimeFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.fetchers,LastAliveTimeFetcher,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractFetcher
ipscan-3.7.3,net.azib.ipscan.fetchers,WebDetectFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
ipscan-3.7.3,net.azib.ipscan.fetchers,WebDetectFetcher,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PortTextFetcher
