Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
keepassdroid-2.5.9,com.keepassdroid.tests.database,ProtectedBinaryTest,testEncryption,Magic Number,The method contains a magic number: 4096,41
keepassdroid-2.5.9,com.keepassdroid.tests.database,TestData,GetDb,Long Parameter List,The method has 5 parameters. ,55
keepassdroid-2.5.9,com.keepassdroid.tests.database,EntryV4,testBackup,Magic Number,The method contains a magic number: 2,31
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,AESTest,testEncrypt,Magic Number,The method contains a magic number: 15,44
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,AESTest,testEncrypt,Magic Number,The method contains a magic number: 16,44
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,AESTest,testEncrypt,Magic Number,The method contains a magic number: 17,44
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,AESTest,testEncrypt,Magic Number,The method contains a magic number: 494,44
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,AESTest,testEncrypt,Magic Number,The method contains a magic number: 18,44
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,AESTest,testFinal,Magic Number,The method contains a magic number: 32,56
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,AESTest,testFinal,Magic Number,The method contains a magic number: 16,56
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,FinalKeyTest,testNativeAndroid,Magic Number,The method contains a magic number: 5,41
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,FinalKeyTest,testNativeAndroid,Magic Number,The method contains a magic number: 6,41
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,FinalKeyTest,testNativeFinalKey,Magic Number,The method contains a magic number: 32,48
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,FinalKeyTest,testNativeFinalKey,Magic Number,The method contains a magic number: 32,48
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,CipherTest,testCipherFactory,Magic Number,The method contains a magic number: 32,49
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,CipherTest,testCipherFactory,Magic Number,The method contains a magic number: 16,49
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,CipherTest,testCipherFactory,Magic Number,The method contains a magic number: 1024,49
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,CipherTest,testCipherStreams,Magic Number,The method contains a magic number: 1024,70
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,CipherTest,testCipherStreams,Magic Number,The method contains a magic number: 32,70
keepassdroid-2.5.9,com.keepassdroid.tests.crypto,CipherTest,testCipherStreams,Magic Number,The method contains a magic number: 16,70
keepassdroid-2.5.9,com.keepassdroid.tests.stream,HashedBlock,testBlockAligned,Magic Number,The method contains a magic number: 1024,42
keepassdroid-2.5.9,com.keepassdroid.tests.stream,HashedBlock,testBlockAligned,Magic Number,The method contains a magic number: 1024,42
keepassdroid-2.5.9,com.keepassdroid.tests.stream,HashedBlock,testOffset,Magic Number,The method contains a magic number: 1500,47
keepassdroid-2.5.9,com.keepassdroid.tests.stream,HashedBlock,testOffset,Magic Number,The method contains a magic number: 1024,47
keepassdroid-2.5.9,com.keepassdroid.tests.stream,HashedBlock,testSize,Magic Number,The method contains a magic number: 1024,52
keepassdroid-2.5.9,com.keepassdroid.tests.stream,HashedBlock,testGZIPStream,Magic Number,The method contains a magic number: 32000,84
keepassdroid-2.5.9,com.keepassdroid.tests.utils,StrUtilTest,testIndexOfIgnoreCase2,Magic Number,The method contains a magic number: 2,40
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,AbstractHashedMap,Magic Number,The method contains a magic number: 2,156
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,containsValue,Complex Method,Cyclomatic complexity of the method is 8,231
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,hash,Magic Number,The method contains a magic number: 9,363
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,hash,Magic Number,The method contains a magic number: 14,363
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,hash,Magic Number,The method contains a magic number: 4,363
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,hash,Magic Number,The method contains a magic number: 10,363
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,reuseEntry,Long Parameter List,The method has 5 parameters. ,458
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,checkCapacity,Magic Number,The method contains a magic number: 2,582
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,equals,Complex Method,Cyclomatic complexity of the method is 8,1245
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractHashedMap,toString,Magic Number,The method contains a magic number: 32,1299
keepassdroid-2.5.9,org.apache.commons.collections.map,AbstractReferenceMap,AbstractReferenceMap,Long Parameter List,The method has 5 parameters. ,127
keepassdroid-2.5.9,org.apache.commons.collections.map,ReferenceMap,ReferenceMap,Long Parameter List,The method has 5 parameters. ,133
keepassdroid-2.5.9,org.apache.commons.collections.keyvalue,AbstractMapEntry,equals,Long Statement,The length of the statement "return (getKey() == null ? other.getKey() == null : getKey().equals(other.getKey())) && (getValue() == null ? other.getValue() == null : getValue().equals(other.getValue()));" is 174.,62
keepassdroid-2.5.9,com.keepassdroid,GroupEditActivity,onActivityResult,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@af92f3d,101
keepassdroid-2.5.9,com.keepassdroid,LockCloseActivity,startActivity,Long Statement,The length of the statement "if (intent.getComponent() != null && intent.getComponent().getShortClassName().equals(".HtcLinkifyDispatcherActivity")) {" is 121.,48
keepassdroid-2.5.9,com.keepassdroid,UpdateStatus,updateMessage,Complex Conditional,The conditional expression mCtx != null && mPD != null && mHandler != null is complex.,41
keepassdroid-2.5.9,com.keepassdroid,Database,LoadData,Long Parameter List,The method has 5 parameters. ,90
keepassdroid-2.5.9,com.keepassdroid,Database,LoadData,Long Parameter List,The method has 6 parameters. ,94
keepassdroid-2.5.9,com.keepassdroid,Database,passUrisAsInputStreams,Long Parameter List,The method has 7 parameters. ,121
keepassdroid-2.5.9,com.keepassdroid,Database,LoadData,Long Parameter List,The method has 5 parameters. ,139
keepassdroid-2.5.9,com.keepassdroid,Database,LoadData,Long Parameter List,The method has 6 parameters. ,143
keepassdroid-2.5.9,com.keepassdroid,Database,LoadData,Long Parameter List,The method has 7 parameters. ,147
keepassdroid-2.5.9,com.keepassdroid,Database,LoadData,Magic Number,The method contains a magic number: 10,147
keepassdroid-2.5.9,com.keepassdroid,Database,LoadData,Long Parameter List,The method has 5 parameters. ,170
keepassdroid-2.5.9,com.keepassdroid,Database,SaveData,Empty catch clause,The method has an empty catch block.,187
keepassdroid-2.5.9,com.keepassdroid,EntryActivity,onCreate,Complex Method,Cyclomatic complexity of the method is 9,128
keepassdroid-2.5.9,com.keepassdroid,EntryActivity,onDestroy,Empty catch clause,The method has an empty catch block.,216
keepassdroid-2.5.9,com.keepassdroid,EntryActivity,getNotification,Long Statement,The length of the statement "Notification notify=builder.setContentIntent(pending).setContentText(desc).setContentTitle(getString(R.string.app_name)).setSmallIcon(R.drawable.notify).setTicker(desc).setWhen(System.currentTimeMillis()).build();" is 213.,235
keepassdroid-2.5.9,com.keepassdroid,EntryActivity,onOptionsItemSelected,Complex Method,Cyclomatic complexity of the method is 9,359
keepassdroid-2.5.9,com.keepassdroid,EntryActivity,timeoutCopyToClipboard,Long Statement,The length of the statement "String sClipClear=prefs.getString(getString(R.string.clipboard_timeout_key)`getString(R.string.clipboard_timeout_default));" is 123.,417
keepassdroid-2.5.9,com.keepassdroid,EntryActivity,showSamsungDialog,Long Statement,The length of the statement "String text=getString(R.string.clipboard_error).concat(System.getProperty("line.separator")).concat(getString(R.string.clipboard_error_url));" is 141.,465
keepassdroid-2.5.9,com.keepassdroid,EntryActivity,showSamsungDialog,Long Statement,The length of the statement "builder.setTitle(R.string.clipboard_error_title).setPositiveButton(android.R.string.ok`new DialogInterface.OnClickListener(){" is 125.,465
keepassdroid-2.5.9,com.keepassdroid,GroupActivity,onCreate,Complex Method,Cyclomatic complexity of the method is 10,105
keepassdroid-2.5.9,com.keepassdroid,GroupActivity,onActivityResult,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@1127ccf8,206
keepassdroid-2.5.9,com.keepassdroid,PwGroupListAdapter,filterAndSort,Long Statement,The length of the statement "boolean sortLists=prefs.getBoolean(mAct.getString(R.string.sort_key)`mAct.getResources().getBoolean(R.bool.sort_default));" is 122.,72
keepassdroid-2.5.9,com.keepassdroid,EntryEditActivity,onActivityResult,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@f6eca07,275
keepassdroid-2.5.9,com.keepassdroid,GeneratePasswordActivity,generatePassword,Long Statement,The length of the statement "password=generator.generatePassword(length`((CheckBox)findViewById(R.id.cb_uppercase)).isChecked()`((CheckBox)findViewById(R.id.cb_lowercase)).isChecked()`((CheckBox)findViewById(R.id.cb_digits)).isChecked()`((CheckBox)findViewById(R.id.cb_minus)).isChecked()`((CheckBox)findViewById(R.id.cb_underline)).isChecked()`((CheckBox)findViewById(R.id.cb_space)).isChecked()`((CheckBox)findViewById(R.id.cb_specials)).isChecked()`((CheckBox)findViewById(R.id.cb_brackets)).isChecked());" is 479.,106
keepassdroid-2.5.9,com.keepassdroid.settings,PrefsUtil,getListTextSize,Long Statement,The length of the statement "return Float.parseFloat(prefs.getString(ctx.getString(R.string.list_size_key)`ctx.getString(R.string.list_size_default)));" is 122.,29
keepassdroid-2.5.9,com.keepassdroid.database,EntrySearchHandler,operate,Complex Conditional,The conditional expression sp.excludeExpired && entry.expires() && now.after(entry.getExpiryTime()) is complex.,49
keepassdroid-2.5.9,com.keepassdroid.database,EntrySearchHandler,operate,Complex Method,Cyclomatic complexity of the method is 11,49
keepassdroid-2.5.9,com.keepassdroid.database,PwIconStandard,hashCode,Magic Number,The method contains a magic number: 31,39
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV3,initNew,Magic Number,The method contains a magic number: 19,347
keepassdroid-2.5.9,com.keepassdroid.database,PwGroup,searchEntries,Complex Method,Cyclomatic complexity of the method is 11,104
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 65,153
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 32,153
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 32,153
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 32,153
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 64,153
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 64,153
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 32,179
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 65,179
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 32,179
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 32,179
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 32,179
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 64,179
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,makeFinalKey,Magic Number,The method contains a magic number: 64,179
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,loadXmlKeyFile,Complex Method,Cyclomatic complexity of the method is 9,226
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabaseV4,loadXmlKeyFile,Magic Number,The method contains a magic number: 2,226
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,getFileKey,Empty catch clause,The method has an empty catch block.,131
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,getFileKey,Magic Number,The method contains a magic number: 32,131
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,getFileKey,Magic Number,The method contains a magic number: 64,131
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,getFileKey,Magic Number,The method contains a magic number: 64,131
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,getFileKey,Magic Number,The method contains a magic number: 2048,131
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,hexStringToByteArray,Magic Number,The method contains a magic number: 2,181
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,hexStringToByteArray,Magic Number,The method contains a magic number: 2,181
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,hexStringToByteArray,Magic Number,The method contains a magic number: 2,181
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,hexStringToByteArray,Magic Number,The method contains a magic number: 16,181
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,hexStringToByteArray,Magic Number,The method contains a magic number: 4,181
keepassdroid-2.5.9,com.keepassdroid.database,PwDatabase,hexStringToByteArray,Magic Number,The method contains a magic number: 16,181
keepassdroid-2.5.9,com.keepassdroid.database,PwIconCustom,hashCode,Magic Number,The method contains a magic number: 31,35
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV4,PwDbHeaderV4,Magic Number,The method contains a magic number: 32,99
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV4,readHeaderField,Complex Method,Cyclomatic complexity of the method is 18,144
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV4,readHeaderField,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@3bf65875,144
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV4,setCipher,Magic Number,The method contains a magic number: 16,235
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV4,setCompressionFlags,Magic Number,The method contains a magic number: 4,243
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV4,setTransformRounds,Magic Number,The method contains a magic number: 8,257
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV4,setRandomStreamID,Magic Number,The method contains a magic number: 4,273
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 2,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 3,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 4,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 6,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 2,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 0x00000003,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 2,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 6,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 0x0000001F,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 4,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 4,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 0x0000000F,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 2,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 6,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,readTime,Magic Number,The method contains a magic number: 0x0000003F,105
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 5,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 6,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x0000003F,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x0000003F,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 2,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 2,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x00000003,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 2,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x00000003,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 6,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x0000001F,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 4,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 3,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x0000000F,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 4,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 2,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x0000000F,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 4,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x00000003,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 6,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,writeTime,Magic Number,The method contains a magic number: 0x0000003F,140
keepassdroid-2.5.9,com.keepassdroid.database,PwDate,IsSameDate,Long Statement,The length of the statement "return (cal1.get(Calendar.YEAR) == cal2.get(Calendar.YEAR)) && (cal1.get(Calendar.MONTH) == cal2.get(Calendar.MONTH)) && (cal1.get(Calendar.DAY_OF_MONTH) == cal2.get(Calendar.DAY_OF_MONTH))&& (cal1.get(Calendar.HOUR) == cal2.get(Calendar.HOUR))&& (cal1.get(Calendar.MINUTE) == cal2.get(Calendar.MINUTE))&& (cal1.get(Calendar.SECOND) == cal2.get(Calendar.SECOND));" is 363.,195
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getDefaultDate,Magic Number,The method contains a magic number: 2004,111
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpire,Magic Number,The method contains a magic number: 2999,123
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpire,Magic Number,The method contains a magic number: 11,123
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpire,Magic Number,The method contains a magic number: 28,123
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpire,Magic Number,The method contains a magic number: 23,123
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpire,Magic Number,The method contains a magic number: 59,123
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpire,Magic Number,The method contains a magic number: 59,123
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpireBug,Magic Number,The method contains a magic number: 2999,135
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpireBug,Magic Number,The method contains a magic number: 11,135
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpireBug,Magic Number,The method contains a magic number: 30,135
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpireBug,Magic Number,The method contains a magic number: 23,135
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpireBug,Magic Number,The method contains a magic number: 59,135
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,getNeverExpireBug,Magic Number,The method contains a magic number: 59,135
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,PwEntryV3,Magic Number,The method contains a magic number: 16,175
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,isMetaStream,Complex Method,Cyclomatic complexity of the method is 11,269
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV3,populateBlankFields,Complex Method,Cyclomatic complexity of the method is 14,472
keepassdroid-2.5.9,com.keepassdroid.database,EntrySearchHandlerAll,operate,Complex Conditional,The conditional expression sp.excludeExpired && entry.expires() && now.after(entry.getExpiryTime()) is complex.,36
keepassdroid-2.5.9,com.keepassdroid.database,PwEntryV4,IsStandardString,Long Statement,The length of the statement "return key.equals(STR_TITLE) || key.equals(STR_USERNAME) || key.equals(STR_PASSWORD)|| key.equals(STR_URL)|| key.equals(STR_NOTES);" is 131.,373
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 4,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 8,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 12,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 16,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 16,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 32,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 16,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 48,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 52,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 56,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 32,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 88,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 32,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,loadFromFile,Magic Number,The method contains a magic number: 120,86
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,PwDbHeaderV3,Magic Number,The method contains a magic number: 16,113
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,compatibleHeaders,Magic Number,The method contains a magic number: 0xFFFFFF00,129
keepassdroid-2.5.9,com.keepassdroid.database,PwDbHeaderV3,compatibleHeaders,Magic Number,The method contains a magic number: 0xFFFFFF00,129
keepassdroid-2.5.9,com.keepassdroid.database.security,ProtectedBinary,getData,Long Statement,The length of the statement "else if (dataFile != null) return new CipherInputStream(new FileInputStream(dataFile)`fileParams.initCipher(Cipher.DECRYPT_MODE));" is 130.,155
keepassdroid-2.5.9,com.keepassdroid.database.security,ProtectedBinary,equals,Long Statement,The length of the statement "return (this == o) || ((o != null) && (getClass() == o.getClass()) && (protect == o.protect)&& (size == o.size)&& (Arrays.equals(data`o.data))&& (dataFile != null)&& (dataFile.equals(o.dataFile)));" is 197.,170
keepassdroid-2.5.9,com.keepassdroid.database.edit,DeleteEntry,DeleteEntry,Long Parameter List,The method has 5 parameters. ,44
