Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.IValue,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.MultiLineSupport,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: HTML; basicViewFactory; basicFactory; serialVersionUID
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.MultiLineSupport,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.BasicEditorKit,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.BasicEditorKit,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.BasicViewFactory,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.BasicViewFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.BasicDocument,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.BasicDocument,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.Renderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.jdesktop.swingx.imported,JXLabel.Renderer,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: host; invalidated; width; height; view; factory
pgptool-0.5.9.2,org.jdesktop.swingx.imported,CompoundPainter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.jdesktop.swingx.imported,AbstractPainter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractBean; Painter
pgptool-0.5.9.2,org.jdesktop.swingx.imported,AbstractPainter.Interpolation,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value
pgptool-0.5.9.2,org.jdesktop.swingx.imported,AbstractPainter.Interpolation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.encryption.api.dto,KeyTypeEnum,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
pgptool-0.5.9.2,org.pgptool.gui.encryption.api.dto,CreateKeyParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; FN_FULL_NAME; FN_EMAIL; FN_PASSPHRASE; FN_PASSPHRASE_AGAIN; fullName; email; passphrase; passphraseAgain
pgptool-0.5.9.2,org.pgptool.gui.encryption.api.dto,MatchedKey,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.encryption.api,OutputStreamSupervisorImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.encryption.api,InputStreamSupervisorImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.decrypttext,DecryptTextPm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.decrypttext,DecryptTextView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.importkey,KeyImporterPm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.importkey,KeyImporterView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,BindingContextFactoryImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.Cut,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; component
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.Cut,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.Copy,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; component
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.Copy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.Paste,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; component
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.Paste,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.SelectAll,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; component
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,TextEditUxUtils.SelectAll,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,DialogViewBaseCustom,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,UiUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,UiUtils,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainFramePm; HistoryQuickSearchView; UiUtils; EntryPoint; RootPm; UpdatesPolicy; CheckForUpdatesPm; ConsoleExceptionUtils; MainFrameView; HintView; LinkButton; BuyMeCoffeeHint; TempFolderChooserPm; FolderChooserDialog; DecryptOnePm; ExistingFileChooserDialog; SaveFileChooserDialog; EncryptOnePm; SplashScreenView; DialogViewBase; HistoryQuickSearchPm
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,UiUtils,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 32 methods
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,JreVersion,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VERSION_PATTERN; x1; x2; x3; x4
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,ControlsDisabler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools,BindingContextImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools.browsefs,SaveFileChooserDialog,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainFramePm; HistoryQuickSearchView; UiUtils; EntryPoint; RootPm; UpdatesPolicy; CheckForUpdatesPm; ConsoleExceptionUtils; MainFrameView; HintView; LinkButton; BuyMeCoffeeHint; TempFolderChooserPm; FolderChooserDialog; DecryptOnePm; ExistingFileChooserDialog; SaveFileChooserDialog; EncryptOnePm; SplashScreenView; DialogViewBase; HistoryQuickSearchPm
pgptool-0.5.9.2,org.pgptool.gui.ui.tools.checklistbox,ModelMultSelInCheckListBinding,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools.checklistbox,CheckListCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools.geometrymemory,WindowGeometryPersisterImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools.geometrymemory,ConfigPairsMonitorsDependentImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tools.linkbutton,LinkButton,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; ENABLED_OR_DISABLED; VISIBLE_OR_INVISIBLE; action; enabledBehavior; defaultCursor; listener; filterClickListener
pgptool-0.5.9.2,org.pgptool.gui.ui.tools.linkbutton,LinkButton,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainFramePm; HistoryQuickSearchView; UiUtils; EntryPoint; RootPm; UpdatesPolicy; CheckForUpdatesPm; ConsoleExceptionUtils; MainFrameView; HintView; LinkButton; BuyMeCoffeeHint; TempFolderChooserPm; FolderChooserDialog; DecryptOnePm; ExistingFileChooserDialog; SaveFileChooserDialog; EncryptOnePm; SplashScreenView; DialogViewBase; HistoryQuickSearchPm
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,CreateKeyView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,KeyCreatedUsage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,CreateKeyUsage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,CreateKeyPm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,CreateKeyPm.KeyGenerationRunnable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: runnableOriginEvent
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,CreateKeyPm.KeyGenerationRunnable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,CreateKeyPm.NullToEmptyStringConverter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
pgptool-0.5.9.2,org.pgptool.gui.ui.createkey,CreateKeyPm.NullToEmptyStringConverter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.tempfolderfordecrypted,TempFolderChooserPm,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainFramePm; HistoryQuickSearchView; UiUtils; EntryPoint; RootPm; UpdatesPolicy; CheckForUpdatesPm; ConsoleExceptionUtils; MainFrameView; HintView; LinkButton; BuyMeCoffeeHint; TempFolderChooserPm; FolderChooserDialog; DecryptOnePm; ExistingFileChooserDialog; SaveFileChooserDialog; EncryptOnePm; SplashScreenView; DialogViewBase; HistoryQuickSearchPm
pgptool-0.5.9.2,org.pgptool.gui.ui.historyquicksearch,HistoryQuickSearchTableModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COLUMN_NAME; COLUMN_PATH; decryptions
pgptool-0.5.9.2,org.pgptool.gui.ui.historyquicksearch,HistoryQuickSearchPm,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainFramePm; HistoryQuickSearchView; UiUtils; EntryPoint; RootPm; UpdatesPolicy; CheckForUpdatesPm; ConsoleExceptionUtils; MainFrameView; HintView; LinkButton; BuyMeCoffeeHint; TempFolderChooserPm; FolderChooserDialog; DecryptOnePm; ExistingFileChooserDialog; SaveFileChooserDialog; EncryptOnePm; SplashScreenView; DialogViewBase; HistoryQuickSearchPm
pgptool-0.5.9.2,org.pgptool.gui.ui.getkeypassword,GetKeyPasswordManyKeysView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: pnl; purpose; decryptionKey; edPassword; btnPerformOperation; btnCancel
pgptool-0.5.9.2,org.pgptool.gui.ui.getkeypassword,GetKeyPasswordPmInitResult,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
pgptool-0.5.9.2,org.pgptool.gui.ui.getkeypassword,GetKeyPasswordOneKeyView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: pnl; purpose; decryptionKey; edPassword; btnPerformOperation; btnCancel
pgptool-0.5.9.2,org.pgptool.gui.ui.encrypttext,EncryptTextView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.encrypttext,EncryptTextPm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptonedialog,DecryptOneDialogPm.Intent,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptonedialog,DecryptOneDialogPm.Intent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptonedialog,DecryptOneDialogView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.checkForUpdates,UpdatesPolicy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: UPDATES_POLICY; PROP_IS_AUTO; PROP_SNOOZED_VERSION; appProps; applicationContext; checkForUpdatesPm; checkForUpdatesDialog; isAutoUpdatesEnabled; snoozedVersion; actionAutoCheckForUpdates; onNewVersionLinkChanged
pgptool-0.5.9.2,org.pgptool.gui.ui.checkForUpdates,UpdatesPolicy,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainFramePm; HistoryQuickSearchView; UiUtils; EntryPoint; RootPm; UpdatesPolicy; CheckForUpdatesPm; ConsoleExceptionUtils; MainFrameView; HintView; LinkButton; BuyMeCoffeeHint; TempFolderChooserPm; FolderChooserDialog; DecryptOnePm; ExistingFileChooserDialog; SaveFileChooserDialog; EncryptOnePm; SplashScreenView; DialogViewBase; HistoryQuickSearchPm
pgptool-0.5.9.2,org.pgptool.gui.ui.checkForUpdates,CheckForUpdatesView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.checkForUpdates,CheckForUpdatesView.LinkMouseListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
pgptool-0.5.9.2,org.pgptool.gui.ui.checkForUpdates,CheckForUpdatesView.LinkMouseListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.about,AboutPm,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.about,AboutView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.about,AboutView.LinkMouseListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
pgptool-0.5.9.2,org.pgptool.gui.ui.about,AboutView.LinkMouseListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptone,DecryptOneView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: pnl; controlsPanel; isDisableControlsChanged; pbar; edSourceFile; btnBrowseSource; btnGroupTargetFolder; chkUseSameFolder; chkUseTempFolder; chkUseBrowseFolder; edTargetFile; btnBrowseTarget; chkDeleteSourceAfter; chkOpenTargetFolderAfter; chkOpenAssociatedApplication; btnPerformOperation; btnCancel
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptone,DecryptOnePm,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FN_SOURCE_FILE; FN_TARGET_FILE; log; SOURCE_FOLDER; CONFIG_PAIR_BASE; EXTENSIONS; appProps; decryptionParams; executorService; encryptionParamsStorage; decryptedTempFolder; keyRingService; encryptionService; monitoringDecryptedFilesService; messageDigestFactory; sourceFile; isUseSameFolder; isUseTempFolder; isUseBrowseFolder; targetFile; targetFileEnabled; isDeleteSourceAfter; isOpenTargetFolderAfter; isOpenAssociatedApplication; validationErrors; sourceFileChooser; targetFileChooser; sourceFileRecipientsKeysIds; keyAndPassword; anticipatedTargetFileName; decryptionDialogParameters; isProgressVisible; progressValue; progressNote; isDisableControls; progressHandler; operationThread; onTargetFileModified; onSourceFileModified; keyAndPasswordCallback; onUseBrowseFolderChanged; actionDoOperation; workerOriginEvent; actionCancel; actionBrowseSource; actionBrowseTarget
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptone,DecryptOnePm,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainFramePm; HistoryQuickSearchView; UiUtils; EntryPoint; RootPm; UpdatesPolicy; CheckForUpdatesPm; ConsoleExceptionUtils; MainFrameView; HintView; LinkButton; BuyMeCoffeeHint; TempFolderChooserPm; FolderChooserDialog; DecryptOnePm; ExistingFileChooserDialog; SaveFileChooserDialog; EncryptOnePm; SplashScreenView; DialogViewBase; HistoryQuickSearchPm
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptone,DecryptOnePm,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptone,DecryptOnePm.OperationWorker,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: workerOriginEvent
pgptool-0.5.9.2,org.pgptool.gui.ui.decryptone,DecryptOnePm.OperationWorker,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
