Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers,updateFriendshipUserIds,Long Statement,The length of the statement "new FetchUsersTask().execute(AsyncTaskEx.PRIORITY_MEDIUM`"Update Friendships"`new FetchUsersTaskInput(mFetchUsersCallbackHandle`contentHandle`connectionStatus`null`userIdsToUpdate`create));" is 189.,315
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers,createBlockOrReportSpam,Long Parameter List,The method has 5 parameters. ,343
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers,createBlockOrReportSpam,Long Parameter List,The method has 5 parameters. ,352
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers,createBlockOrReportSpam,Long Statement,The length of the statement "TwitterContentHandle contentHandle=new TwitterContentHandle(new TwitterContentHandleBase(TwitterConstant.ContentType.USERS`usersType)`Long.toString(currentUserId)`Integer.toString(_mFriendshipCounter)`mWorkerCallbacks.getCurrentAccountKey());" is 242.,352
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers,createBlockOrReportSpam,Long Statement,The length of the statement "new FetchUsersTask().execute(AsyncTaskEx.PRIORITY_MEDIUM`"Block or Report"`new FetchUsersTaskInput(mFetchUsersCallbackHandle`contentHandle`connectionStatus`userIds));" is 166.,352
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUser,verifyUser,Long Statement,The length of the statement "new FetchUserTask().execute(AsyncTaskEx.PRIORITY_HIGH`"Validate User"`new FetchUserTaskInput(mFetchUserCallbackHandle`connectionStatus));" is 137.,213
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUser,trigger,Long Statement,The length of the statement "new FetchUserTask().execute(AsyncTaskEx.PRIORITY_HIGH`"Fetch User"`new FetchUserTaskInput(userId`mFetchUserCallbackHandle`connectionStatus));" is 141.,234
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUser,trigger,Long Statement,The length of the statement "new FetchUserTask().execute(AsyncTaskEx.PRIORITY_HIGH`"Fetch User"`new FetchUserTaskInput(screenName`mFetchUserCallbackHandle`connectionStatus));" is 145.,255
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyDirectMessages,TwitterModifyDirectMessages,Long Identifier,The length of the field mModifyDirectMessagesCallbackHandle is 35.,81
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyDirectMessages,deleteDirectMessages,Long Identifier,The length of the field mModifyDirectMessagesCallbackHandle is 35.,128
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyDirectMessages,deleteDirectMessages,Long Statement,The length of the statement "new ModifyDirectMessagesTask().execute(AsyncTaskEx.PRIORITY_HIGH`"Delete"`new ModifyDirectMessagesTaskInput(mModifyDirectMessagesCallbackHandle`StatusesType.DELETE`statuses`1));" is 177.,128
TweetLanes-1.4.1,org.tweetalib.android,TwitterPaging,getT4JPaging,Complex Method,Cyclomatic complexity of the method is 8,94
TweetLanes-1.4.1,org.tweetalib.android,TwitterContentHandleBase,TwitterContentHandleBase,Long Parameter List,The method has 5 parameters. ,65
TweetLanes-1.4.1,org.tweetalib.android,TwitterManager,initModule,Long Parameter List,The method has 7 parameters. ,47
TweetLanes-1.4.1,org.tweetalib.android,TwitterManager,setSocialNetType,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@46a8f025,84
TweetLanes-1.4.1,org.tweetalib.android,TwitterManager,sendDirectMessage,Long Parameter List,The method has 5 parameters. ,278
TweetLanes-1.4.1,org.tweetalib.android.fetch,TwitterFetchStatuses,setStatuses,Complex Conditional,The conditional expression posts != null && posts.mPosts != null && posts.mPosts.size() > 0 is complex.,165
TweetLanes-1.4.1,org.tweetalib.android.fetch,TwitterFetchStatuses,trigger,Long Parameter List,The method has 5 parameters. ,236
TweetLanes-1.4.1,org.tweetalib.android.fetch,TwitterFetchStatuses,trigger,Long Statement,The length of the statement "new FetchStatusesTask().execute(AsyncTaskEx.PRIORITY_NOT_QUITE_HIGHEST + priorityOffset`"Fetch Statuses"`new FetchStatusesTaskInput(mFetchStatusesCallbackHandle`contentHandle`paging`connectionStatus));" is 201.,236
TweetLanes-1.4.1,org.tweetalib.android.fetch,TwitterFetchDirectMessages,getDirectMessages,Long Statement,The length of the statement "new FetchStatusesTask().execute(AsyncTaskEx.PRIORITY_HIGH`"Fetch DMs"`new FetchDirectMessagesTaskInput(mFetchMessagesCallbackHandle`contentHandle`paging`connectionStatus));" is 172.,148
TweetLanes-1.4.1,org.tweetalib.android.fetch,TwitterFetchDirectMessages,sendDirectMessage,Long Parameter List,The method has 6 parameters. ,178
TweetLanes-1.4.1,org.tweetalib.android.fetch,TwitterFetchDirectMessages,sendDirectMessage,Long Statement,The length of the statement "new FetchStatusesTask().execute(AsyncTaskEx.PRIORITY_HIGH`"Fetch DMs"`new FetchDirectMessagesTaskInput(mFetchMessagesCallbackHandle`userId`recipientScreenName`statusText`connectionStatus));" is 189.,178
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,TwitterStatus,Complex Method,Cyclomatic complexity of the method is 10,90
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,TwitterStatus,Complex Method,Cyclomatic complexity of the method is 31,226
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,TwitterStatus,Long Identifier,The length of the field KEY_PROFILE_IMAGE_ORIGINAL_URL is 30.,226
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,TwitterStatus,Long Identifier,The length of the field KEY_IN_REPLY_TO_USER_SCREEN_NAME is 32.,226
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,TwitterStatus,Long Method,The method has 110 lines of code.,226
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,toString,Complex Method,Cyclomatic complexity of the method is 14,356
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_ORIGINAL_URL is 30.,356
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,toString,Long Identifier,The length of the field KEY_IN_REPLY_TO_USER_SCREEN_NAME is 32.,356
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatus,isEqualTo,Complex Method,Cyclomatic complexity of the method is 29,591
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,TryResizeImage,Magic Number,The method contains a magic number: 1500,110
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,TryResizeImage,Magic Number,The method contains a magic number: 1500,110
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,TryResizeImage,Magic Number,The method contains a magic number: 2,110
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,TryResizeImage,Magic Number,The method contains a magic number: 2,110
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,TryResizeImage,Magic Number,The method contains a magic number: 2,110
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,TryResizeImage,Magic Number,The method contains a magic number: 2,110
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,TryResizeImage,Magic Number,The method contains a magic number: 2,110
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatusUpdate,SaveImage,Magic Number,The method contains a magic number: 100,142
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterMediaEntity,getMediaUrl,Complex Method,Cyclomatic complexity of the method is 36,377
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mOtherUserProfileImageOriginalUrl is 33.,47
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mOtherUserProfileImageNormalUrl is 31.,47
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mOtherUserProfileImageBiggerUrl is 31.,47
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mSenderProfileImageOriginalUrl is 30.,47
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Complex Method,Cyclomatic complexity of the method is 27,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_ORIGINAL_URL is 41.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mOtherUserProfileImageOriginalUrl is 33.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_NORMAL_URL is 39.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mOtherUserProfileImageNormalUrl is 31.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_MINI_URL is 37.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_BIGGER_URL is 39.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mOtherUserProfileImageBiggerUrl is 31.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_BIGGER_URL is 35.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_ORIGINAL_URL is 37.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field mSenderProfileImageOriginalUrl is 30.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_NORMAL_URL is 35.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,TwitterDirectMessage,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_MINI_URL is 33.,69
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Complex Method,Cyclomatic complexity of the method is 9,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field mOtherUserProfileImageOriginalUrl is 33.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_ORIGINAL_URL is 41.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_MINI_URL is 37.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field mOtherUserProfileImageNormalUrl is 31.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_NORMAL_URL is 39.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field mOtherUserProfileImageBiggerUrl is 31.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_OTHER_USER_BIGGER_URL is 39.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field mSenderProfileImageOriginalUrl is 30.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_ORIGINAL_URL is 37.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_MINI_URL is 33.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_NORMAL_URL is 35.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,toString,Long Identifier,The length of the field KEY_PROFILE_IMAGE_SENDER_BIGGER_URL is 35.,177
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,getOtherUserProfileImageUrl,Long Identifier,The length of the field mOtherUserProfileImageNormalUrl is 31.,280
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,getOtherUserProfileImageUrl,Long Identifier,The length of the field mOtherUserProfileImageBiggerUrl is 31.,280
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,getOtherUserProfileImageUrl,Long Identifier,The length of the field mOtherUserProfileImageOriginalUrl is 33.,280
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessage,getSenderProfileImageUrl,Long Identifier,The length of the field mSenderProfileImageOriginalUrl is 30.,295
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatuses,getStatus,Complex Method,Cyclomatic complexity of the method is 11,136
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatuses,getStatus,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@eebde0c,136
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatuses,add,Complex Method,Cyclomatic complexity of the method is 8,256
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterStatuses,getStatusIndex,Magic Number,The method contains a magic number: 2,435
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessages,add,Complex Method,Cyclomatic complexity of the method is 8,194
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterDirectMessages,add,Magic Number,The method contains a magic number: 2,194
TweetLanes-1.4.1,org.tweetalib.android.model,TwitterUser,TwitterUser,Complex Method,Cyclomatic complexity of the method is 8,26
TweetLanes-1.4.1,com.twitter,Validator,isValidTweet,Complex Conditional,The conditional expression c == '\uFFFE' || c == '\uuFEFF' || c == '\uFFFF' || (c >= '\u202A' && c <= '\u202E') is complex.,34
TweetLanes-1.4.1,com.twitter,HitHighlighter,highlight,Complex Method,Cyclomatic complexity of the method is 10,29
TweetLanes-1.4.1,com.twitter,HitHighlighter,tag,Magic Number,The method contains a magic number: 3,83
TweetLanes-1.4.1,com.twitter,Autolink,escapeHTML,Magic Number,The method contains a magic number: 2,37
TweetLanes-1.4.1,com.twitter,Autolink,escapeHTML,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@28d4bbbc,37
TweetLanes-1.4.1,com.twitter,Autolink,escapeBrackets,Magic Number,The method contains a magic number: 16,77
TweetLanes-1.4.1,com.twitter,Autolink,linkToTextWithSymbol,Long Parameter List,The method has 5 parameters. ,113
TweetLanes-1.4.1,com.twitter,Autolink,linkToTextWithSymbol,Long Statement,The length of the statement "CharSequence taggedSymbol=symbolTag == null || symbolTag.isEmpty() ? symbol : String.format("<%s>%s</%s>"`symbolTag`symbol`symbolTag);" is 134.,113
TweetLanes-1.4.1,com.twitter,Autolink,linkToTextWithSymbol,Long Statement,The length of the statement "CharSequence taggedText=textWithSymbolTag == null || textWithSymbolTag.isEmpty() ? text : String.format("<%s>%s</%s>"`textWithSymbolTag`text`textWithSymbolTag);" is 160.,113
TweetLanes-1.4.1,com.twitter,Autolink,linkToURL,Complex Conditional,The conditional expression urlEntity != null && urlEntity.getExpandedURL() != null && showFullUrl is complex.,168
TweetLanes-1.4.1,com.twitter,Autolink,linkToURL,Long Parameter List,The method has 5 parameters. ,168
TweetLanes-1.4.1,com.twitter,Autolink,autoLinkEntities,Complex Conditional,The conditional expression entity != null && entity.value != null && mediaEntities != null && mediaEntities.length > 0 is complex.,196
TweetLanes-1.4.1,com.twitter,Autolink,autoLinkEntities,Complex Method,Cyclomatic complexity of the method is 10,196
TweetLanes-1.4.1,com.twitter,Autolink,autoLinkEntities,Long Parameter List,The method has 5 parameters. ,196
TweetLanes-1.4.1,com.twitter,Autolink,autoLinkEntities,Magic Number,The method contains a magic number: 2,196
TweetLanes-1.4.1,com.twitter,Extractor,extractMentionsOrListsWithIndices,Complex Method,Cyclomatic complexity of the method is 8,208
TweetLanes-1.4.1,com.twitter,Extractor,extractMentionsOrListsWithIndices,Long Statement,The length of the statement "extracted.add(new Entity(matcher.start(Regex.VALID_MENTION_OR_LIST_GROUP_USERNAME) - 1`matcher.end(Regex.VALID_MENTION_OR_LIST_GROUP_LIST)`matcher.group(Regex.VALID_MENTION_OR_LIST_GROUP_USERNAME)`matcher.group(Regex.VALID_MENTION_OR_LIST_GROUP_LIST)`Entity.Type.MENTION));" is 273.,208
TweetLanes-1.4.1,com.twitter,Extractor,extractURLsWithIndices,Complex Conditional,The conditional expression text == null || text.isEmpty() || (extractURLWithoutProtocol ? text.indexOf('.') : text.indexOf(':')) == -1 is complex.,294
