Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
TweetLanes-1.4.1,org.appdotnet4j.model,AdnPosts,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TwitterUtil; AdnPost; TwitterManager; SocialNetApi; TwitterFetchBooleans; ConnectionStatus; TwitterFetchResult; TwitterFetchDirectMessages; TwitterDirectMessages; TwitterDirectMessage; TwitterFetchStatus; TwitterStatus; TwitterFetchStatuses; TwitterStatuses; AdnPosts; TwitterFetchUser; TwitterFetchUsers; TwitterModifyStatuses; TwitterModifyDirectMessages
TweetLanes-1.4.1,org.appdotnet4j.model,AdnPost,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mId; mInReplyTo; mText; mUser; mCreatedAt; mSource; mIsDeleted; mIsRetweet; mIsRetweetedByMe; mIsFavorited; mOriginalAuthor; mOriginalId; mEmbeddedMedia; mUrls
TweetLanes-1.4.1,org.appdotnet4j.model,AdnInteraction,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: AdnInteraction
TweetLanes-1.4.1,org.appdotnet4j.model,AdnInteraction,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mAction; mPosts
TweetLanes-1.4.1,org.appdotnet4j.model,AdnUser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mId; mUserName; mName; mDescription; mFollowersCount; mFollowingCount; mPostCount; mCoverUrl; mFollowsCurrentUser; mCurrentUserFollows; mFavoritesCount
TweetLanes-1.4.1,org.appdotnet4j.model,AdnInteractions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.appdotnet4j.model,AdnFile,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mId; mFileToken
TweetLanes-1.4.1,org.appdotnet4j.model,AdnUsers,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mUsers
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG_TAG; CORE_POOL_SIZE; MAXIMUM_POOL_SIZE; KEEP_ALIVE; PRIORITY_LOWEST; PRIORITY_LOW; PRIORITY_MEDIUM; PRIORITY_HIGH; PRIORITY_NOT_QUITE_HIGHEST; PRIORITY_HIGHEST; sThreadFactory; mCount; sPoolWorkQueue; THREAD_POOL_EXECUTOR; DEFAULT_EXECUTOR; MESSAGE_POST_RESULT; MESSAGE_POST_PROGRESS; sHandler; sDefaultExecutor; mWorker; mFuture; mStatus; mCancelled; mTaskInvoked; mParams; mTask; mData
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AsyncTaskEx; PriorityExecutor
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.Status,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.Status,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.InternalHandler,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.InternalHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.WorkerRunnable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mParams
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.WorkerRunnable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.PrioritizedAsyncTaskResult,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mTask; mData
TweetLanes-1.4.1,org.asynctasktex,AsyncTaskEx.PrioritizedAsyncTaskResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.asynctasktex,SerialExecutor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.asynctasktex,PriorityExecutor,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mRunnable; mPriority; mTasks; mActive
TweetLanes-1.4.1,org.asynctasktex,PriorityExecutor.PrioritizedRunnable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mRunnable; mPriority
TweetLanes-1.4.1,org.asynctasktex,PriorityExecutor.PrioritizedRunnable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.asynctasktex,PriorityExecutor.PrioritizedRunnable,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mRunnable; mPriority
TweetLanes-1.4.1,org.asynctasktex,PriorityExecutor.PrioritizedRunnableComparator,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.asynctasktex,PriorityExecutor.PrioritizedRunnableComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TwitterUtil; AdnPost; TwitterManager; SocialNetApi; TwitterFetchBooleans; ConnectionStatus; TwitterFetchResult; TwitterFetchDirectMessages; TwitterDirectMessages; TwitterDirectMessage; TwitterFetchStatus; TwitterStatus; TwitterFetchStatuses; TwitterStatuses; AdnPosts; TwitterFetchUser; TwitterFetchUsers; TwitterModifyStatuses; TwitterModifyDirectMessages
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.ModifyStatusesWorkerCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.FinishedCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.FinishedCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.FinishedCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.FinishedDeleteCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mStatuses; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.FinishedDeleteCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.ModifyStatusesTaskInput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle; mStatusesType; mStatuses; mValue
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.ModifyStatusesTaskInput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.ModifyStatusesTaskOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle; mFeed; mValue; mResult
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.ModifyStatusesTaskOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.ModifyStatusesTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.tweetalib.android,TwitterModifyStatuses.ModifyStatusesTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FetchListsWorkerCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FinishedCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FinishedCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FinishedCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FetchListsTaskInput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle; mUserId; mScreenName
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FetchListsTaskInput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FetchListsTaskOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle; mLists
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FetchListsTaskOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FetchListsTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchLists.FetchListsTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,ConnectionStatus.Callbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusWorkerCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FinishedCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FinishedCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FinishedCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusTaskInput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle; mStatusType; mStatusUpdate; mExistingStatusId; mConnectionStatus
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusTaskInput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusTaskInput,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: mCallbackHandle; mStatusType; mStatusUpdate; mExistingStatusId; mConnectionStatus
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusTaskOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mResult; mCallbackHandle; mStatus
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusTaskOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchStatus.FetchStatusTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleansWorkerCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FinishedCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FinishedCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FinishedCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleanTaskInput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle; mConnectionStatus; mBooleanType; mUserScreenName; mUserScreenNameToCheck
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleanTaskInput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleanTaskInput,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: mCallbackHandle; mConnectionStatus; mBooleanType; mUserScreenName; mUserScreenNameToCheck
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleanTaskOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mResult; mCallbackHandle; mReturnValues
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleanTaskOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleanTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchBooleans.FetchBooleanTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.SignInWorkerCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.GetAuthUrlCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.GetAuthUrlCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.GetAuthUrlCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.GetOAuthAccessTokenCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.GetOAuthAccessTokenCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.GetOAuthAccessTokenCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchAuthUrlTaskInput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchAuthUrlTaskInput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchAuthUrlTaskOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mCallbackHandle; mRequestToken; mUrl
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchAuthUrlTaskOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchAuthUrlTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchAuthUrlTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchOAuthAccessTokenTaskInput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mRequestToken; mOAuthVerifier; mCallbackHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchOAuthAccessTokenTaskInput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchOAuthAccessTokenTaskOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mUser; mAccessToken; mAccessTokenSecret; mCallbackHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchOAuthAccessTokenTaskOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchOAuthAccessTokenTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.tweetalib.android,TwitterSignIn.FetchOAuthAccessTokenTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FetchUsersWorkerCallbacks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FinishedCallbackInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FinishedCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: kInvalidHandle; mHandle
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FinishedCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FetchUsersTaskInput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FetchUsersTaskInput,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: mCallbackHandle; mContentHandle; mPaging; mConnectionStatus; mScreenNames; mUserIds; mCreateFriendship
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FetchUsersTaskOutput,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mResult; mCallbackHandle; mUsers
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FetchUsersTaskOutput,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FetchUsersTask,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TweetLanes-1.4.1,org.tweetalib.android,TwitterFetchUsers.FetchUsersTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
