Project Name,Package Name,Architecture Smell,Cause of the Smell
keystore-explorer-5.4.4,org.kse.crypto.ecc,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.crypto.ecc; org.kse.crypto.keystore; org.kse.crypto.filetype; org.kse.crypto.privatekey; org.kse.crypto.ecc
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.kse.crypto.filetype; org.kse.crypto.ecc
keystore-explorer-5.4.4,org.kse.version,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [VersionTest; VersionException; Version; JavaVersionTest; JavaVersion]; [JavaVersionTest.JavaVersionConstantArgumentConverter]. LCC (Lack of Component Cohesion) = 0.33
keystore-explorer-5.4.4,org.kse,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse; org.kse.crypto.keystore; org.kse
keystore-explorer-5.4.4,org.kse,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse; org.kse.gui; org.kse
keystore-explorer-5.4.4,org.kse,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse; org.kse.gui.password; org.kse.gui; org.kse
keystore-explorer-5.4.4,org.kse,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse; org.kse.gui; org.kse.utilities.history; org.kse.crypto.keystore; org.kse
keystore-explorer-5.4.4,org.kse.crypto.csr,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.kse.crypto.filetype
keystore-explorer-5.4.4,org.kse.crypto.csr,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.crypto.csr; org.kse.crypto.filetype; org.kse.crypto.csr
keystore-explorer-5.4.4,org.kse.crypto.csr.pkcs10,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.kse.crypto.signing
keystore-explorer-5.4.4,org.kse.crypto.csr.pkcs10,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.crypto.csr.pkcs10; org.kse.crypto.signing; org.kse.crypto.csr.pkcs10
keystore-explorer-5.4.4,org.kse.crypto.filetype,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.crypto.filetype; org.kse.crypto.privatekey; org.kse.crypto.filetype
keystore-explorer-5.4.4,org.kse.crypto.filetype,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.crypto.filetype; org.kse.crypto.publickey; org.kse.crypto.filetype
keystore-explorer-5.4.4,org.kse.crypto.x509,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.kse.crypto.signing; org.kse.crypto.publickey
keystore-explorer-5.4.4,org.kse.utilities,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.kse.gui
keystore-explorer-5.4.4,org.kse.utilities.net,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ProxyAddress; ManualProxySelector]; [URLs]; [ProxyConfigurationType]; [PacProxySelector; PacProxyException]; [NoProxySelector]; [SystemProxySelector]. LCC (Lack of Component Cohesion) = 0.75
keystore-explorer-5.4.4,org.kse.utilities.io,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IndentSequence; IndentChar]; [IOUtils; CopyUtil]; [UnsignedUtil]; [HexUtil]; [FileNameUtil]. LCC (Lack of Component Cohesion) = 0.71
keystore-explorer-5.4.4,org.kse.utilities.history,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.kse.crypto.keystore
keystore-explorer-5.4.4,org.kse.gui,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.kse; org.kse.gui.actions; org.kse.gui.crypto; org.kse.crypto.jcepolicy; org.kse.gui.dnd; org.kse.gui.quickstart
keystore-explorer-5.4.4,org.kse.gui,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [KseRestart; CreateApplicationGui; MacOsIntegration; LnfUtil; KseFrame; JMenuItemRecentFile; PlatformUtil; RecentKeyStoreFileActionListener; JMenuRecentFiles; JKseTable; CursorUtil; KeyStoreTableModel; KeyStoreTableCellRend; KeyStoreTableColumns; KeyStoreTableHeadRend; TableColumnAdjuster; KeyStoreTab; JKeyStoreTabbedPane]; [MiGUtil]; [CurrentDirectory]; [FileChooserFactory; JavaFXFileChooser]; [JEscDialog]; [FileExtFilter]; [KeyStoreTableModel.AliasComparator]; [JEscFrame]; [TableColumnAdjuster.ColumnAction]; [TableColumnAdjuster.ToggleAction]. LCC (Lack of Component Cohesion) = 0.36
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.error; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.crypto; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.dnd; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.utilities; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.quickstart; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs.importexport; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.jar; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.about; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs.sign; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.tipoftheday; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs; org.kse.gui.datetime; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.crypto; org.kse.gui.dnchooser; org.kse.utilities; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs; org.kse.gui.dialogs.extensions; org.kse.gui.crypto.generalname; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs; org.kse.gui.dialogs.extensions; org.kse.gui.crypto.generalsubtree; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs; org.kse.gui.dialogs.extensions; org.kse.gui.crypto.policyinformation; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs; org.kse.gui.dialogs.extensions; org.kse.gui.crypto.accessdescription; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs; org.kse.gui.dialogs.extensions; org.kse.gui.crypto.customextkeyusage; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.kse.gui; org.kse.gui.actions; org.kse.gui.dialogs; org.kse.gui.dialogs.extensions; org.kse.gui.crypto.policymapping; org.kse.gui
keystore-explorer-5.4.4,org.kse.gui.crypto.accessdescription,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JAccessDescriptions; DAccessDescriptionChooser; AccessDescriptionsTableModel]; [AccessDescriptionsTableCellRend]; [AccessDescriptionsTableHeadRend]; [AccessDescriptionsTableModel.AccessDescriptionMethodComparator]; [AccessDescriptionsTableModel.AccessDescriptionLocationComparator]. LCC (Lack of Component Cohesion) = 0.71
keystore-explorer-5.4.4,org.kse.gui.crypto,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DViewCertificateFingerprint; JCertificateFingerprint]; [DUpgradeCryptoStrength]; [DUpgradeCryptoStrength.PolicyZipDropTarget]; [ProviderTreeCellRend]; [JValidityPeriod]; [DKeyIdentifierChooser; JKeyIdentifier]; [DProviderInfo]; [DDistinguishedNameChooser; JDistinguishedName]; [DCryptoStrength; DViewJcePolicy]. LCC (Lack of Component Cohesion) = 0.69
keystore-explorer-5.4.4,org.kse.gui.crypto.generalname,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JGeneralNames; GeneralNamesTableModel; DGeneralNameChooser; JGeneralName]; [GeneralNamesTableCellRend]; [GeneralNamesTableHeadRend]; [GeneralNamesTableModel.GeneralNameComparator]. LCC (Lack of Component Cohesion) = 0.57
