Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
keystore-explorer-5.4.4,org.kse.crypto.secretkey,SecretKeyType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: jce; friendly; minSize; maxSize; stepSize
keystore-explorer-5.4.4,org.kse.crypto.secretkey,SecretKeyType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: jce; friendly; minSize; maxSize; stepSize
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: jce; oid; minSize; maxSize; stepSize
keystore-explorer-5.4.4,org.kse.crypto.keypair,KeyPairType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: jce; oid; minSize; maxSize; stepSize
keystore-explorer-5.4.4,org.kse.crypto.ecc,EccUtilTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.crypto.ecc,CurveSet,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: visibleName
keystore-explorer-5.4.4,org.kse.crypto.privatekey,OpenSslPbeType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: res; dekInfo; jceCipher; keySize; saltSize; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.privatekey,Pkcs8PbeType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; jce; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.privatekey,PrivateKeyPbeNotSupportedException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.crypto.privatekey,EncryptionType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
keystore-explorer-5.4.4,org.kse.crypto.privatekey,MsPvkUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: res; PVK_MAGIC_NUMBER; PVK_RESERVED; PVK_KEY_EXCHANGE; PVK_KEY_SIGNATURE; PVK_UNENCRYPTED; PVK_ENCRYPTED; UNENCRYPTED_SALT_LENGTH; ENCRYPTED_SALT_LENGTH; PRIVATE_KEY_BLOB; CUR_BLOB_VERSION; BLOB_RESERVED; CALG_RSA_SIGN; CALG_RSA_KEYX; CALG_DSS_SIGN; RSA_PRIV_MAGIC; DSS_PRIV_MAGIC; BLOB_HEADER_LENGTH; PVK_BUFFER_LENGTH
keystore-explorer-5.4.4,org.kse.version,VersionTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.version,JavaVersionTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.version,JavaVersionTest.JavaVersionConstantArgumentConverter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
keystore-explorer-5.4.4,org.kse.version,JavaVersionTest.JavaVersionConstantArgumentConverter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.version,JavaVersion,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: res; javaVersion; major; minor; security; VERSION_NUMBER_REGEXP; REST_REGEXP; VERSION_FORMAT; VERSION_STRING_PATTERN; jreVersion; JRE_VERSION_130; JRE_VERSION_140; JRE_VERSION_150; JRE_VERSION_160; JRE_VERSION_170; JRE_VERSION_180; JRE_VERSION_9; JRE_VERSION_10; JRE_VERSION_11; JRE_VERSION_12; JRE_VERSION_13; JRE_VERSION_14; JRE_VERSION_15; JRE_VERSION_16; JRE_VERSION_17
keystore-explorer-5.4.4,(default package),PurgePreferences,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse,AuthorityCertificates,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CACERTS_DEFAULT_PWD; authorityCertificates; caCertificates; windowsTrustedRootCertificates
keystore-explorer-5.4.4,org.kse,AuthorityCertificates,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KSE; ApplicationSettings; KseFrame; JKeyStoreTabbedPane; DroppedFileHandler; ExamineFileAction; OpenAction; KeyStoreUtil; DViewCertificate; JDistinguishedName; DDistinguishedNameChooser; DViewExtensions; DViewCrl; DAddExtensions; DAuthorityInformationAccess; JAccessDescriptions; DAccessDescriptionChooser; JGeneralName; DGeneralNameChooser; DAuthorityKeyIdentifier; JGeneralNames; DIssuerAlternativeName; DNameConstraints; JGeneralSubtrees; DGeneralSubtreeChooser; DSubjectAlternativeName; DSubjectInformationAccess; DViewCsr; JQuickStartPane; NewAction; OpenDefaultAction; OpenCaCertificatesAction; AuthorityCertificates; OpenPkcs11Action; DOpenPkcs11KeyStore; OpenMsCapiAction; SaveAction; KeyStoreHistory; KeyStoreState; AlwaysIdenticalKeyStoreState; SetPasswordAction; SaveAsAction; SaveAllAction; CloseAction; CloseOthersAction; CloseAllAction; ExitAction; KseRestart; UndoAction; RedoAction; CutAction; CopyAction; PasteAction; ShowHideToolBarAction; ShowHideStatusBarAction; TabStyleWrapAction; TabStyleScrollAction; GenerateKeyPairAction; DGenerateKeyPairCert; GenerateSecretKeyAction; ImportTrustedCertificateAction; ImportKeyPairAction; DImportKeyPairPkcs12; DViewKeyPair; DImportKeyPairPkcs8; DImportKeyPairPvk; DImportKeyPairOpenSsl; ChangeTypeAction; PropertiesAction; DProperties; PreferencesAction; DPreferences; ExamineClipboardAction; ExamineSslAction; DExamineSsl; DExaminingSsl; DetectFileTypeAction; HelpAction; TipOfTheDayAction; WebsiteAction; CheckUpdateAction; SecurityProvidersAction; SystemInformationAction; CryptographyStrengthAction; JarsAction; AboutAction; DAbout; KeyPairCertificateChainDetailsAction; KeyPairPrivateKeyDetailsAction; KeyPairPublicKeyDetailsAction; CutKeyPairAction; CopyKeyPairAction; ExportKeyPairAction; ExportKeyPairCertificateChainAction; ExportKeyPairPrivateKeyAction; ExportKeyPairPublicKeyAction; GenerateCsrAction; DGenerateCsr; ImportCaReplyFromFileAction; ImportCaReplyFromClipboardAction; AppendToCertificateChainAction; RemoveFromCertificateChainAction; SignCsrAction; DSignCsr; SignJarAction; SignMidletAction; SignNewKeyPairAction; UnlockKeyPairAction; SetKeyPairPasswordAction; DeleteKeyPairAction; RenameKeyPairAction; DeleteMultipleEntriesAction; TrustedCertificateDetailsAction; TrustedCertificatePublicKeyDetailsAction; CutTrustedCertificateAction; CopyTrustedCertificateAction; ExportTrustedCertificateAction; ExportTrustedCertificatePublicKeyAction; DeleteTrustedCertificateAction; RenameTrustedCertificateAction; KeyDetailsAction; UnlockKeyAction; SetKeyPasswordAction; DeleteKeyAction; RenameKeyAction; KeyStoreTableModel; KeyStoreTab
keystore-explorer-5.4.4,org.kse,ApplicationSettings,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SYSTEM_LANGUAGE; PREFS_NODE; PREFS_NODE_OLD; KSE3_DEFAULTDN; KSE3_SSLHOSTS; KSE3_SSLPORTS; KSE3_TIPINDEX; KSE3_TIPSONSTARTUP; KSE3_LICENSEAGREED; KSE3_LOOKFEEL; KSE3_LOOKFEELDECOR; KSE3_CURRENTDIR; KSE3_RECENTFILE; KSE3_TABLAYOUT; KSE3_SHOWSTATUSBAR; KSE3_SHOWTOOLBAR; KSE3_WIDTH; KSE3_HEIGHT; KSE3_YPOS; KSE3_XPOS; KSE3_PROXY; KSE3_SOCKSPORT; KSE3_SOCKSHOST; KSE3_HTTPSPORT; KSE3_HTTPSHOST; KSE3_HTTPPORT; KSE3_HTTPHOST; KSE3_PACURL; KSE3_MINPWDQUALENFORCE; KSE3_MINPWDQUAL; KSE3_PWDQUALENABLE; KSE3_CERTFINGERTYPE; KSE3_SECKEYSIZE; KSE3_SECKEYTYPE; KSE3_KEYPAIRSIZE; KSE3_KEYPAIRTYPE; KSE3_ENABLEIMPORTCAREPLYTRUSTCHECK; KSE3_ENABLEIMPORTTRUSTEDCERTTRUSTCHECK; KSE3_USEWINTRUSTROOTCERTS; KSE3_CACERTSFILE; KSE3_USECACERTS; KSE3_AUTO_UPDATE_CHECK_ENABLED; KSE3_AUTO_UPDATE_CHECK_LAST_CHECK; KSE3_AUTO_UPDATE_CHECK_INTERVAL; KSE3_PKCS11_LIBS; KSE3_LANGUAGE; KSE3_EXPIRY_WARN_DAYS; KSE3_COLUMNS; dateFormat; applicationSettings; useCaCertificates; caCertificatesFile; useWindowsTrustedRootCertificates; enableImportTrustedCertTrustCheck; enableImportCaReplyTrustCheck; generateKeyPairType; generateKeyPairSize; generateSecretKeyType; generateSecretKeySize; certificateFingerprintType; passwordQualityConfig; sizeAndPosition; showToolBar; showStatusBar; tabLayout; recentFiles; currentDirectory; lookAndFeelClass; lookAndFeelDecorated; licenseAgreed; showTipsOnStartUp; nextTipIndex; defaultDN; sslHosts; sslPorts; autoUpdateCheckEnabled; autoUpdateCheckLastCheck; autoUpdateCheckInterval; p11Libs; language; kstColumns; expiryWarnDays
keystore-explorer-5.4.4,org.kse,ApplicationSettings,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 69 public methods
keystore-explorer-5.4.4,org.kse,KSE.Shell32,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.crypto.jcepolicy,JcePolicy,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; jar
keystore-explorer-5.4.4,org.kse.crypto.jcepolicy,CryptoStrength,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; manifestValue
keystore-explorer-5.4.4,org.kse.crypto.csr,CsrType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: cryptoFileType
keystore-explorer-5.4.4,org.kse.crypto.filetype,CryptoFileType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,QcStatementType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: oid; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,ExtendedKeyUsageType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; oid; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,GeneralNameUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: res; UPN_OID
keystore-explorer-5.4.4,org.kse.crypto.x509,CertificatePolicyQualifierType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; oid; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,X509ExtensionType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; oid; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,X509CertUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: res; X509_CERT_TYPE; PKCS7_ENCODING; PKI_PATH_ENCODING; CERT_PEM_TYPE; PKCS7_PEM_TYPE; BEGIN_CERTIFICATE; END_CERTIFICATE; BASE64_TESTER
keystore-explorer-5.4.4,org.kse.crypto.x509,X509CertUtil,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
keystore-explorer-5.4.4,org.kse.crypto.x509,X509Ext,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: res; name; oid; value; critical; INDENT; NEWLINE
keystore-explorer-5.4.4,org.kse.crypto.x509,X509Ext,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 76 methods
keystore-explorer-5.4.4,org.kse.crypto.x509,AccessMethodType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; oid; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,HoldInstructionCodeType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; oid; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,AttributeTypeType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; oid; friendlyKey
keystore-explorer-5.4.4,org.kse.crypto.x509,X509CertificateVersion,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
keystore-explorer-5.4.4,org.kse.crypto.x509,KseX500NameStyle,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; DNQ; DEFAULT_SYMBOLS
keystore-explorer-5.4.4,org.kse.crypto.x509,ValidityModelType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: res; oid; friendlyKey
keystore-explorer-5.4.4,org.kse.utilities.ssl,CustomSslSocketFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.utilities.ssl,SslUtils,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.utilities.ssl,SslUtils.X509TrustingManager,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
keystore-explorer-5.4.4,org.kse.utilities.ssl,SslUtils.X509TrustingManager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
keystore-explorer-5.4.4,org.kse.utilities.net,URLs,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: KSE_WEB_SITE; KSE_USER_MANUAL; GITHUB_PROJECT; GITHUB_ISSUE_TRACKER; LATEST_VERSION_ADDRESS; DOWNLOADS_WEB_ADDRESS; JCE_POLICY_DOWNLOAD_URL; KSE_WEBSITE_CONTRIBUTORS; TSA_URLS
keystore-explorer-5.4.4,org.kse.utilities.net,ProxyConfigurationType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
keystore-explorer-5.4.4,org.kse.utilities.io,IndentSequence,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FOUR_SPACES; SINGLE_TAB; indentChar; indentSize
keystore-explorer-5.4.4,org.kse.utilities.io,IndentChar,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: indentChar
keystore-explorer-5.4.4,org.kse.utilities.history,AlwaysIdenticalKeyStoreState,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KSE; ApplicationSettings; KseFrame; JKeyStoreTabbedPane; DroppedFileHandler; ExamineFileAction; OpenAction; KeyStoreUtil; DViewCertificate; JDistinguishedName; DDistinguishedNameChooser; DViewExtensions; DViewCrl; DAddExtensions; DAuthorityInformationAccess; JAccessDescriptions; DAccessDescriptionChooser; JGeneralName; DGeneralNameChooser; DAuthorityKeyIdentifier; JGeneralNames; DIssuerAlternativeName; DNameConstraints; JGeneralSubtrees; DGeneralSubtreeChooser; DSubjectAlternativeName; DSubjectInformationAccess; DViewCsr; JQuickStartPane; NewAction; OpenDefaultAction; OpenCaCertificatesAction; AuthorityCertificates; OpenPkcs11Action; DOpenPkcs11KeyStore; OpenMsCapiAction; SaveAction; KeyStoreHistory; KeyStoreState; AlwaysIdenticalKeyStoreState; SetPasswordAction; SaveAsAction; SaveAllAction; CloseAction; CloseOthersAction; CloseAllAction; ExitAction; KseRestart; UndoAction; RedoAction; CutAction; CopyAction; PasteAction; ShowHideToolBarAction; ShowHideStatusBarAction; TabStyleWrapAction; TabStyleScrollAction; GenerateKeyPairAction; DGenerateKeyPairCert; GenerateSecretKeyAction; ImportTrustedCertificateAction; ImportKeyPairAction; DImportKeyPairPkcs12; DViewKeyPair; DImportKeyPairPkcs8; DImportKeyPairPvk; DImportKeyPairOpenSsl; ChangeTypeAction; PropertiesAction; DProperties; PreferencesAction; DPreferences; ExamineClipboardAction; ExamineSslAction; DExamineSsl; DExaminingSsl; DetectFileTypeAction; HelpAction; TipOfTheDayAction; WebsiteAction; CheckUpdateAction; SecurityProvidersAction; SystemInformationAction; CryptographyStrengthAction; JarsAction; AboutAction; DAbout; KeyPairCertificateChainDetailsAction; KeyPairPrivateKeyDetailsAction; KeyPairPublicKeyDetailsAction; CutKeyPairAction; CopyKeyPairAction; ExportKeyPairAction; ExportKeyPairCertificateChainAction; ExportKeyPairPrivateKeyAction; ExportKeyPairPublicKeyAction; GenerateCsrAction; DGenerateCsr; ImportCaReplyFromFileAction; ImportCaReplyFromClipboardAction; AppendToCertificateChainAction; RemoveFromCertificateChainAction; SignCsrAction; DSignCsr; SignJarAction; SignMidletAction; SignNewKeyPairAction; UnlockKeyPairAction; SetKeyPairPasswordAction; DeleteKeyPairAction; RenameKeyPairAction; DeleteMultipleEntriesAction; TrustedCertificateDetailsAction; TrustedCertificatePublicKeyDetailsAction; CutTrustedCertificateAction; CopyTrustedCertificateAction; ExportTrustedCertificateAction; ExportTrustedCertificatePublicKeyAction; DeleteTrustedCertificateAction; RenameTrustedCertificateAction; KeyDetailsAction; UnlockKeyAction; SetKeyPasswordAction; DeleteKeyAction; RenameKeyAction; KeyStoreTableModel; KeyStoreTab
keystore-explorer-5.4.4,org.kse.utilities.history,KeyStoreState,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
keystore-explorer-5.4.4,org.kse.utilities.os,OperatingSystem,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
keystore-explorer-5.4.4,org.kse.utilities.buffer,KeyBufferEntry,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BufferEntry
keystore-explorer-5.4.4,org.kse.utilities.buffer,TrustedCertificateBufferEntry,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BufferEntry
keystore-explorer-5.4.4,org.kse.utilities.buffer,KeyPairBufferEntry,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BufferEntry
