Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 31,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 30,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 8,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 29,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 16,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 28,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 24,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 27,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 32,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 26,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 40,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 25,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 48,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 23,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 0xFFl,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,longHash,Magic Number,The method contains a magic number: 56,91
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,formatHash,Long Parameter List,The method has 5 parameters. ,120
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,formatHash,Long Statement,The length of the statement "builder.setSpan(new MonospaceSpan()`builder.length() - part.length()`builder.length()`Spannable.SPAN_EXCLUSIVE_EXCLUSIVE);" is 122.,120
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,getToAddressOfSent,Empty catch clause,The method has an empty catch block.,142
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,getWalletAddressOfReceived,Empty catch clause,The method has an empty catch block.,158
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,restoreWalletFromProtobuf,Long Statement,The length of the statement "if (!wallet.getParams().equals(expectedNetworkParameters)) throw new IOException("bad wallet backup network parameters: " + wallet.getParams().getId());" is 152.,241
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,readKeys,Long Statement,The length of the statement "if (charCount > Constants.BACKUP_MAX_CHARS) throw new IOException("read more than the limit of " + Constants.BACKUP_MAX_CHARS + " characters");" is 143.,282
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,readKeys,Magic Number,The method contains a magic number: 2,282
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,accept,Long Statement,The length of the statement "try (final BufferedReader reader=new BufferedReader(new InputStreamReader(new FileInputStream(file)`StandardCharsets.UTF_8))){" is 126.,316
bitcoin-wallet-6.31,de.schildbach.wallet.util,WalletUtils,isPayToManyTransaction,Magic Number,The method contains a magic number: 20,358
bitcoin-wallet-6.31,de.schildbach.wallet.util,CrashReporter,appendSavedCrashTrace,Long Statement,The length of the statement "try (final BufferedReader reader=new BufferedReader(new InputStreamReader(new FileInputStream(crashTraceFile)`StandardCharsets.UTF_8))){" is 136.,73
bitcoin-wallet-6.31,de.schildbach.wallet.util,CrashReporter,appendInstalledPackages,Long Statement,The length of the statement "for ( final PackageInfo p : installedPackages) report.append(String.format(Locale.US`"%s %s (%d) - %tF %tF\n"`p.packageName`p.versionName`p.versionCode`p.firstInstallTime`p.lastUpdateTime));" is 190.,98
bitcoin-wallet-6.31,de.schildbach.wallet.util,CrashReporter,saveBackgroundTrace,Long Statement,The length of the statement "try (final PrintWriter writer=new PrintWriter(new OutputStreamWriter(new FileOutputStream(backgroundTracesFile`true)`StandardCharsets.UTF_8))){" is 143.,115
bitcoin-wallet-6.31,de.schildbach.wallet.util,CrashReporter,saveBackgroundTrace,Long Statement,The length of the statement "writer.println(String.format(Locale.US`"\n--- collected at %tF %tT %tZ on version %s (%d) ---\n"`now`now`now`packageInfo.versionName`packageInfo.versionCode));" is 159.,115
bitcoin-wallet-6.31,de.schildbach.wallet.util,Crypto,decryptBytes,Long Statement,The length of the statement "System.arraycopy(decodeTextAsBytes`OPENSSL_SALTED_BYTES.length`cipherBytes`0`decodeTextAsBytes.length - OPENSSL_SALTED_BYTES.length);" is 133.,201
bitcoin-wallet-6.31,de.schildbach.wallet.util,MonetarySpannable,format,Long Statement,The length of the statement "if (signed) return format.negativeSign(Constants.CURRENCY_MINUS_SIGN).positiveSign(Constants.CURRENCY_PLUS_SIGN).format(monetary);" is 130.,50
bitcoin-wallet-6.31,de.schildbach.wallet.util,MonetarySpannable,applyMarkup,Complex Method,Cyclomatic complexity of the method is 17,78
bitcoin-wallet-6.31,de.schildbach.wallet.util,MonetarySpannable,applyMarkup,Long Statement,The length of the statement "if (prefixSpans != null) for ( final Object span : prefixSpans) spannable.setSpan(span`i`end`Spannable.SPAN_EXCLUSIVE_EXCLUSIVE);" is 129.,78
bitcoin-wallet-6.31,de.schildbach.wallet.util,MonetarySpannable,applyMarkup,Long Statement,The length of the statement "if (significantSpans != null) for ( final Object span : significantSpans) spannable.setSpan(span`i`end`Spannable.SPAN_EXCLUSIVE_EXCLUSIVE);" is 139.,78
bitcoin-wallet-6.31,de.schildbach.wallet.util,MonetarySpannable,applyMarkup,Long Statement,The length of the statement "if (insignificantSpans != null) for ( final Object span : insignificantSpans) spannable.setSpan(span`i`end`Spannable.SPAN_EXCLUSIVE_EXCLUSIVE);" is 143.,78
bitcoin-wallet-6.31,de.schildbach.wallet.util,Formats,sanitizeMemo,Magic Number,The method contains a magic number: 2,44
bitcoin-wallet-6.31,de.schildbach.wallet.util,Formats,sanitizeMemo,Magic Number,The method contains a magic number: 2,44
bitcoin-wallet-6.31,de.schildbach.wallet.util,Formats,sanitizeMemo,Magic Number,The method contains a magic number: 3,44
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletAddressesAdapter,getViewTypeCount,Magic Number,The method contains a magic number: 2,115
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletAddressesAdapter,rowKey,Long Statement,The length of the statement "addressView.setText(WalletUtils.formatAddress(address`Constants.ADDRESS_FORMAT_GROUP_SIZE`Constants.ADDRESS_FORMAT_LINE_SIZE));" is 127.,144
bitcoin-wallet-6.31,de.schildbach.wallet.ui,CurrencyTextView,onFinishInflate,Magic Number,The method contains a magic number: 0.85f,99
bitcoin-wallet-6.31,de.schildbach.wallet.ui,CurrencyTextView,updateView,Long Statement,The length of the statement "if (amount != null) text=new MonetarySpannable(format`alwaysSigned`amount).applyMarkup(new Object[]{prefixRelativeSizeSpan`prefixScaleXSpan`prefixColorSpan}`new Object[]{insignificantRelativeSizeSpan});" is 202.,109
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,handleGo,Complex Method,Cyclomatic complexity of the method is 8,221
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,handleGo,Long Statement,The length of the statement "log.info("wallet successfully encrypted` using key derived by new spending password ({} scrypt iterations)"`keyCrypter.getScryptParameters().getN());" is 149.,221
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,handleGo,Magic Number,The method contains a magic number: 2000,221
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,run,Long Statement,The length of the statement "log.info("wallet successfully encrypted` using key derived by new spending password ({} scrypt iterations)"`keyCrypter.getScryptParameters().getN());" is 149.,238
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,run,Magic Number,The method contains a magic number: 2000,238
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,run,Long Statement,The length of the statement "log.info("wallet successfully encrypted` using key derived by new spending password ({} scrypt iterations)"`keyCrypter.getScryptParameters().getN());" is 149.,249
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,delayedDismiss,Magic Number,The method contains a magic number: 2000,290
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,updateView,Complex Method,Cyclomatic complexity of the method is 9,308
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,updateView,Long Statement,The length of the statement "positiveButton.setText(newPasswordView.getText().toString().trim().isEmpty() ? R.string.encrypt_keys_dialog_state_decrypting : R.string.encrypt_keys_dialog_state_encrypting);" is 174.,308
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,updateView,Magic Number,The method contains a magic number: 4,308
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,updateView,Magic Number,The method contains a magic number: 6,308
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EncryptKeysDialogFragment,updateView,Magic Number,The method contains a magic number: 8,308
bitcoin-wallet-6.31,de.schildbach.wallet.ui,AbstractWalletActivity,onCreate,Long Statement,The length of the statement "if (Build.VERSION.SDK_INT >= Build.VERSION_CODES.LOLLIPOP) setTaskDescription(new TaskDescription(null`null`getResources().getColor(R.color.bg_action_bar)));" is 157.,41
bitcoin-wallet-6.31,de.schildbach.wallet.ui,AbstractWalletActivity,reportFullyDrawn,Empty catch clause,The method has an empty catch block.,66
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EditAddressBookEntryFragment,onCreateDialog,Long Statement,The length of the statement "if (isOwn) dialog.setTitle(isAdd ? R.string.edit_address_book_entry_dialog_title_add_receive : R.string.edit_address_book_entry_dialog_title_edit_receive);" is 155.,91
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EditAddressBookEntryFragment,onCreateDialog,Long Statement,The length of the statement "else dialog.setTitle(isAdd ? R.string.edit_address_book_entry_dialog_title_add : R.string.edit_address_book_entry_dialog_title_edit);" is 133.,91
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EditAddressBookEntryFragment,onCreateDialog,Long Statement,The length of the statement "viewAddress.setText(WalletUtils.formatAddress(address`Constants.ADDRESS_FORMAT_GROUP_SIZE`Constants.ADDRESS_FORMAT_LINE_SIZE));" is 127.,91
bitcoin-wallet-6.31,de.schildbach.wallet.ui,EditAddressBookEntryFragment,onCreateDialog,Long Statement,The length of the statement "dialog.setPositiveButton(isAdd ? R.string.button_add : R.string.edit_address_book_entry_dialog_button_edit`onClickListener);" is 124.,91
bitcoin-wallet-6.31,de.schildbach.wallet.ui,MaybeMaintenanceViewModel,maybeShowDialog,Complex Conditional,The conditional expression blockchainState != null && !blockchainState.replaying && maintenanceRecommended != null && maintenanceRecommended == true is complex.,69
bitcoin-wallet-6.31,de.schildbach.wallet.ui,MaybeMaintenanceViewModel,maybeShowDialog,Long Statement,The length of the statement "if (blockchainState != null && !blockchainState.replaying && maintenanceRecommended != null && maintenanceRecommended == true) showDialog.postValue(null);" is 154.,69
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletViewModel,maybeToggleState,Complex Conditional,The conditional expression balanceLoadingFinished && addressLoadingFinished && transactionsLoadingFinished is complex.,83
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletViewModel,maybeToggleState,Long Statement,The length of the statement "if (balanceLoadingFinished && addressLoadingFinished && transactionsLoadingFinished) enterAnimation.setValue(EnterAnimationState.ANIMATING);" is 140.,83
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsFragment,onCreate,Long Statement,The length of the statement "final SpannableStringBuilder initiateText=new SpannableStringBuilder(getString(R.string.request_coins_fragment_initiate_request_qr));" is 133.,111
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsFragment,onChanged,Long Statement,The length of the statement "final SpannableStringBuilder initiateText=new SpannableStringBuilder(getString(R.string.request_coins_fragment_initiate_request_qr));" is 133.,138
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsFragment,onCreateView,Long Statement,The length of the statement "acceptBluetoothPaymentView.setVisibility(bluetoothAdapter != null && Bluetooth.getAddress(bluetoothAdapter) != null ? View.VISIBLE : View.GONE);" is 144.,170
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsFragment,onResume,Complex Conditional,The conditional expression bluetoothAdapter != null && bluetoothAdapter.isEnabled() && acceptBluetoothPaymentView.isChecked() is complex.,229
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsFragment,onResume,Long Statement,The length of the statement "if (bluetoothAdapter != null && bluetoothAdapter.isEnabled() && acceptBluetoothPaymentView.isChecked()) maybeStartBluetoothListening();" is 135.,229
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsFragment,restoreInstanceState,Long Statement,The length of the statement "if (savedInstanceState.containsKey(KEY_RECEIVE_ADDRESS)) viewModel.freshReceiveAddress.setValue(Address.fromBase58(Constants.NETWORK_PARAMETERS`savedInstanceState.getString(KEY_RECEIVE_ADDRESS)));" is 196.,278
bitcoin-wallet-6.31,de.schildbach.wallet.ui,RequestCoinsFragment,createNdefMessage,Long Statement,The length of the statement "if (paymentRequest != null) return new NdefMessage(new NdefRecord[]{Nfc.createMime(PaymentProtocol.MIMETYPE_PAYMENTREQUEST`paymentRequest)});" is 141.,385
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,maybePostList,Complex Conditional,The conditional expression transactions != null && format != null && addressBook != null is complex.,145
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,maybePostList,Complex Conditional,The conditional expression (direction == Direction.RECEIVED && !sent && !isInternal) || direction == null || (direction == Direction.SENT && sent && !isInternal) is complex.,145
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,maybePostList,Long Statement,The length of the statement "final Map<String`AddressBookEntry> addressBook=AddressBookEntry.asMap(WalletTransactionsViewModel.this.addressBook.getValue());" is 127.,145
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,maybePostList,Long Statement,The length of the statement "if ((direction == Direction.RECEIVED && !sent && !isInternal) || direction == null || (direction == Direction.SENT && sent && !isInternal)) filteredTransactions.add(tx);" is 169.,145
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,maybePostList,Long Statement,The length of the statement "list.postValue(TransactionsAdapter.buildListItems(application`filteredTransactions`warning.getValue()`wallet`addressBook`format`application.maxConnectedPeers()`selectedTransaction.getValue()));" is 193.,145
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,run,Complex Conditional,The conditional expression transactions != null && format != null && addressBook != null is complex.,147
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,run,Complex Conditional,The conditional expression (direction == Direction.RECEIVED && !sent && !isInternal) || direction == null || (direction == Direction.SENT && sent && !isInternal) is complex.,147
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,run,Long Statement,The length of the statement "final Map<String`AddressBookEntry> addressBook=AddressBookEntry.asMap(WalletTransactionsViewModel.this.addressBook.getValue());" is 127.,147
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,run,Long Statement,The length of the statement "if ((direction == Direction.RECEIVED && !sent && !isInternal) || direction == null || (direction == Direction.SENT && sent && !isInternal)) filteredTransactions.add(tx);" is 169.,147
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletTransactionsViewModel,run,Long Statement,The length of the statement "list.postValue(TransactionsAdapter.buildListItems(application`filteredTransactions`warning.getValue()`wallet`addressBook`format`application.maxConnectedPeers()`selectedTransaction.getValue()));" is 193.,147
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesAdapter,buildListItems,Long Parameter List,The method has 5 parameters. ,50
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesAdapter,buildListItems,Long Statement,The length of the statement "final Fiat balanceAsFiat=balance != null && (blockchainState == null || !blockchainState.replaying) ? exchangeRate.rate.coinToFiat(balance) : null;" is 147.,50
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesAdapter,buildListItems,Magic Number,The method contains a magic number: 2,50
bitcoin-wallet-6.31,de.schildbach.wallet.ui,ExchangeRatesAdapter,buildListItems,Magic Number,The method contains a magic number: 4,50
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,onAttach,Long Statement,The length of the statement "installedFromGooglePlay="com.android.vending".equals(application.getPackageManager().getInstallerPackageName(application.getPackageName()));" is 140.,105
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,onViewCreated,Long Statement,The length of the statement "final boolean showExchangeRatesOption=Constants.ENABLE_EXCHANGE_RATES && getResources().getBoolean(R.bool.show_exchange_rates_option);" is 134.,153
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,onViewCreated,Magic Number,The method contains a magic number: 0.9f,153
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,onPrepareOptionsMenu,Long Statement,The length of the statement "menu.findItem(R.id.wallet_balance_options_donate).setVisible(Constants.DONATION_ADDRESS != null && (!installedFromGooglePlay || hasSomeBalance));" is 145.,190
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Complex Method,Cyclomatic complexity of the method is 12,214
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Long Identifier,The length of the field BLOCKCHAIN_UPTODATE_THRESHOLD_MS is 32.,214
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Long Statement,The length of the statement "final String downloading=getString(noImpediments ? R.string.blockchain_state_progress_downloading : R.string.blockchain_state_progress_stalled);" is 144.,214
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Long Statement,The length of the statement "viewBalanceLocal.setFormat(Constants.LOCAL_FORMAT.code(0`Constants.PREFIX_ALMOST_EQUAL_TO + exchangeRate.getCurrencyCode()));" is 125.,214
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Magic Number,The method contains a magic number: 2,214
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Magic Number,The method contains a magic number: 2,214
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Magic Number,The method contains a magic number: 90,214
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletBalanceFragment,updateView,Magic Number,The method contains a magic number: 30,214
